industruID,metirialID,metirialname,qty
9912,4078,bricks,"284 t"
9900,4079,"Rubber ottapalu",800
21240,4080,"wasted rubber, Sulper, silica, T.M.T.D, ","1400 Kg"
9848,4081,"water, Ottapalu",
9853,4082,"Rubber Milk","10700 L"
9146,4083,"Biodegradable organic wastes","13 tons"
26225,4084,Plastic,"25 Kg"
21289,4085,"Disposable Syringes, Glass and Plactic tube",
9504,4086,"100% cotton tread",50
9844,4087,soap,
9844,4088,water,
21316,4089,Polyester,"2000 Kg"
23260,4090,"Aluminium Foil, LPPE","2000m,  2 Tons"
21292,4091,"Rice, Maize, farm oil, flavour, sugar, salt","280 Kg"
26227,4092,"Optima  concrete ",
26227,4093,"Water ",
21288,4094,"Soap, Water, shampoo",
21199,4095,"Pigs, spices","55 pigs, 90 kg"
21102,4096,paint,"100 L"
21102,4097,water,"180 L"
21163,4098," waste Plastic ",
21273,4099,Steel,
19889,4100,"Iron, Steel",
21139,4101,"Beef, Chicken, Pork","1000 kg"
21139,4102,"Soya meat","400 kg"
21139,4103,"Food additives","15 kg"
21139,4104,"Cellulose ","25 kg "
20405,4105,Threads,
21182,4106,Paper,"2 ton"
21182,4107,"Glue ","100 kg"
21182,4108,"Tin sheet ","500 kg"
14370,4109,"steel  bar",0.20
14370,4110,Pips,0.30
14370,4111,"Iron  parts",2.0
19903,4112,"Iron, Brass,Bronze",
26247,4113,"WELDING FIBERS",
9521,4114,"Metal ",
9521,4115,,
19915,4116,Cloth,
19993,4117,"Metal Sheets, Ink",
9522,4118,"Recycling polythene",500
9510,4119,Metal,25
19989,4120,wheatmeal,"500 kg"
19989,4121,"Margarine ","3 kg"
20079,4122,"dynamite ","500 kg "
20079,4123,"Ammonia ","1 kg "
9908,4124,"Metal Bricks",
19919,4125,threads,
19919,4126,"buttons ",
19888,4127,Granite,"9 cube"
19999,4128,"Aluminium parts  ",
8106,4129,"6'' * 9'' Metal","6'' * 9' - 10 cuic metre"
19949,4130,"Wheat flour, rice , salt, Udu flourFlour",
160,4131,Keoline,"150 ton p/M"
442,4132,"Raw Rubber Milk","2000 Kg "
442,4133,Scrap,225Kg
26286,4134,CEMENT,7000
26286,4135,SAND,5..25cubes
26286,4136,"concrete metals ",8.4cubes
19825,4137,"Aluminum ","400 kg"
8084,4138,"Raw Metal",.
19808,4139,"HDPE Plactic , LDPE plastic",
19994,4140,"Cloths, Threads, Buttons ",
20049,4141,"Clothes ",
19879,4142,"Die steel ","30 kg "
23102,4143,Coconut,"25000 per day"
25211,4144,Granite,"500 cube"
19927,4145,Threads,"130 kg"
19881,4146,Iron,
19913,4147,Iron,
20206,4148,"6*4 Granite","20 cube"
20095,4149,"6*4 Granite","15 cube"
19942,4150,Iron,
26330,4151,Plastic,"350 Kg"
7610,4152,"food (chicken) ","200 kg/day"
7558,4153,"food (chicken)",100kg/day
13331,4154,,
20064,4155,"Medicinal Plant, Seeds",
19922,4156,"Iron Bar",
26370,4157,"Biodegradable urban wastes","13 tons per day"
8968,4158,"Polythene bags",
8968,4159,`HDPE,
8968,4160,IDPE,
8968,4161,LLDPE,
8989,4162,Bitumen,
8989,4163,Kerosene,
8989,4164,Diesel,
8080,4165," Raw Metal",
8977,4166,Colouring,10
8977,4167,"Binding agents",200
8977,4168,Chemicals,200
20052,4169,Metal,
8967,4170,"Metal (6""-9"")",
8962,4171,"Rubber Latex",
8915,4172,granite,"15 cubes"
19527,4173," Poultry feed","90 metric tons per 60 day"
21719,4174,Coconut,"40000 "
22072,4175," Whole Fish ","5000 Kg"
13334,4176,,
20321,4177,Rice,"12500 Kg"
19793,4178,"3*4 granite, sand,water, cement","75cube, 5 cube, 500 cement, 5250 litter"
26388,4179,sand,
26388,4180,"concrete bricks",
26388,4181,cement,
9511,4182,Cotton,
9511,4183,Goase,
9511,4184,Plastic,
21769,4185,"Water, Air",
23234,4186,"Gray Cloth",
26390,4187,6X9,
23134,4188,"palets ","50 Kg"
22818,4189," Asphalt,Metal","1350 Kg, 300 Mt."
21788,4190,"Cloth, Shiffer. Buttons, Thread",
19807,4191,"P.V.C. Compound","300 KG"
26396,4192,"sodium loril ether","25 kg"
26396,4193,"Celulose acitate ","20 kg"
26396,4194,Salt,"01 kg"
26396,4195,EDTA,"0.5 kg"
26396,4196,Methonol,"0.2 kg"
26396,4197,"Sodium Sulphate","0.5 kg"
10935,4198,"block ice",25
26399,4199,metal,
10839,4200,water,25
10960,4201,"hdpe,calciam,pallate","150,175,75"
26420,4202,Bitument,
26420,4203,Kerosole,
26420,4204,Diesel,
10820,4205,Spices,925
11564,4206,"wheat Flour",150
19897,4207,Granite,
19814,4208,"Citric acid, fumaric acid, malic acid, Sodium bicarbonate, Potassium sobate","15 Kg 750g"
8717,4209,Sugar,
8717,4210,Water,
8717,4211,"Jelly powder",
26435,4212,Clothes,
20289,4213,"Animal feed",
10995,4214,Rubber,30
10907,4215,"Coconut husk",3000
20773,4216,"Paper, Gum, Ink","10310 Kg"
26451,4217,"Coconut Shell",
22569,4218,"Animal feed",
20159,4219,"Granite Powder, Chips, Bitumix",
21675,4220,"Paints, Thinner",
22804,4221,Granite,
23424,4222,"Coconut husk",6000
22839,4223,"Coconut Water","30000 L"
19806,4224,"Poly ethylene ","500 kg"
21724,4225,LDPE,"750 kg"
21724,4226,IPA,"5 kg"
21724,4227,NBA,"3 kg"
21724,4228,Paint,"10 kg"
20155,4229,Coconuts,"45000 per Day"
22201,4230,"Mat, Rasin, Pigman, Katlish","940 Kg"
26469,4231,"water jel, Amonium, Detanator",
20117,4232,"Fumed Silica, Propylene Glycol, Phthalia Anhydride, Styrene Monomer, Compressed Nitrogen","3660 Kg"
21080,4233,"Gray Cloth, Parapin Iti",
21812,4234,"Carbite, Thiner, Ink",
11021,4235,"Rice ",500kg
8772,4236,"Rubber Milk","2500 kg"
8771,4237,rock,
26471,4238,Aluminium,70
19978,4239,"water jel, Amonium, Detanator","1.5 Kg"
21843,4240,Granite,
21720,4241,"Polystyrene, Polythene, Polyproplyne, Saw Dust, Paddy Husks","500 kg"
11015,4242,"Rice powder",250kg
11015,4243,salt,5kg
20741,4244,"PET Granules","370 Kg per day"
11599,4245,Rubber,250
20115,4246,"Natural Fibre","4200 Kg"
21861,4247,Metal,"25 cube"
21251,4248,"Water, Ice",
22028,4249,"Fresh fish","5000 Kg"
19544,4250,"Rubber wood,","700 Sq. Feet"
23157,4251,"Poly ethalene. Calsium carbanate","200 Kg"
20779,4252,"water jel, Amonium, Detanator",
20909,4253,"Lubricant Oil, grease, Spare Parts",
23163,4254,"Wasted Plastic",
21259,4255,"HDP, LDP polythne","150 Kg"
26562,4256,"2"" pipe, 2"" angle iron, Knotted PE ropes, Webbing belts","2375 per day"
20091,4257,"Animal feed",
20297,4258,"Bitumin, Aggregates, Kerosene , Fuel",
20927,4259,"HDP, LDP,PP","200 Kg"
22587,4260,Food,
2418,4261,pvc,
20123,4262,"Coconut husk, rubber,","1250 kg, 100 kg"
11648,4263,"weed flour ","600 kg"
11648,4264,egg,210
11648,4265,Suger,"15 kg"
11648,4266,Magaring,"9 kg"
11648,4267,salt,"6 kg"
11648,4268,"backing powder",1.5kg
11648,4269,"Cocunt Oil","5 L"
11650,4270,"Weed flour","250 kg"
11650,4271,Sugar,"250 kg"
11074,4272,"Weed flour",
11074,4273,Eggs,
11074,4274,Magaring,
11074,4275,Coconut,
20905,4276,"Coconut Shell","9000 Kg per week"
20897,4277,Coconut,50000
22267,4278,"Pigments, Resing, Process Oil, Water","2100 per Day"
20245,4279,"Cotton Wool",
20724,4280," C/1 Metal","1000 Tons"
20749,4281,"Alcohol, Water","4000 L day"
20766,4282,"Calcium Carbanate, portland Cement,Binder ","20000 Kg"
26601,4283,"Organic matters",
20198,4284,Granite,
21509,4285,"Uria, Amonium Sulpate, Potaze Murate, Pospate, Dolamite, TSP,",100
20928,4286,"Wasted Rubber, Sulper, ZDEC,Furnece Oil","201.75 Kg, 2 litter"
23116,4287,"Fresh fish",
23232,4288,Coconut,40000
20293,4289,Metal,
20129,4290,Broliers,"24000 Kg"
22161,4291,Iron,
22052,4292,"Wasted Plastic",
22184,4293,"Iron, Brass",
1893,4294,tea,
26613,4295,"Cleaning Powder, Soap, ","3 Kg"
21847,4296,Clothes,
19749,4297,H.D.P.E,"800 Kg"
20244,4298,"Flour, yeast, water, suger","215 Kg"
20938,4299,"Cornflour,Flavouring, Colouring, Cocoa Powder, Sugar,Starch,Soda, SAPP","6850 Kg"
20929,4300,"Metal, GU wire, Iron bar",
26618,4301,"Dolamite & Calcium",
8350,4302,Coir,3500
10984,4303,"Iorn pipe, MDF Board",
7593,4304,"cocunut husk","100 kg/day"
26650,4305,Rice,50Kg
26650,4306,Vegetable,15Kg
26650,4307,"Fish & Meat",10Kg
26651,4308,Rice,50kg
26651,4309,Vegetables,15Kg
26651,4310,"Meat & Fish",10Kg
26652,4311,Rice,50Kg
26652,4312,Vegetable,10Kg
26652,4313,"Meat & Fish",5Kg
26654,4314,"Coconut Husk",2000Kg
26655,4315,"Coconut Husk",1500Kg
26656,4316,"Wheat Flour",50Kg
26656,4317,Sugar,2Kg
26656,4318,Margarine,3Kg
26657,4319,"What Flour",50Kg
26657,4320,Sugar,3Kg
26657,4321,Margarine,2Kg
26658,4322,Paddy,500Kg
26658,4323,"Wet Rice",50Kg
26659,4324,Water,"25 cubic Metre"
7594,4325,"cocunt husk","100 kg/day"
7617,4326,meat,"1500 kg/month"
26669,4327,Water,5000
7549,4328,"6'*4; ; Metal","600  m3/month"
20157,4329,Coconut,5000
7563,4330,,
7563,4331,"cocunt husk","200 kg/day"
20323,4332,Coconut,"3500 per day"
22338,4333,"Polythene Grains",
22368,4334,Steel,
20939,4335,"LDP,HDP,ABS",
20940,4336,"round iron, washer, Bolt & Nut, ",
7568,4337,"cocunut husk","250 kg/day"
11553,4338,Nitrocelliulose,
7613,4339,,
7613,4340,"cocunut husk","500 kg/day"
7596,4341,,
7596,4342,,
7596,4343,"core ","75 kd/day"
7593,4344,,
11610,4345,PPE,200
11610,4346,HDPE,300
7550,4347,Stone,
26723,4348,"Metal Quarry",
8594,4349,"Coir Husks",
8535,4350,Faddy,12000
26750,4351,Faddy,12000
10931,4352,"Coconut husk",1000
11658,4353,"Rice powdaer",75
11658,4354,"Chilly ",15
11658,4355,Spices,5
7551,4356,"Row Metal",
7796,4357,"Cinnomon leaves","8 bundles/shift"
26789,4358,Cloth,500-1800
5122,4359,paint,
11515,4360,"Spices & Chilles",1550
26805,4361,Metal,
20362,4362,Metal,
16844,4363,water,"40 lit/month"
16849,4364,"Water, Tee pol, High power",
16850,4365,"Feed for parents stocks (Crab, Cuttle fish, Cattle liver)",2-3kg
26820,4366,,
22033,4367,"Angle Iron, GI Pipe, Plate, Iron Sheets",
25329,4368,,
26825,4369,steel,100kg
16374,4370,"Rock in veppaveduvan",1
16551,4371,,
16552,4372,water,1500
16626,4373,steel,100
16624,4374,"iron tore",30
16624,4375,"iron bar",750
16624,4376,"iron sheet",25
16613,4377,"iron tore",30
16613,4378,"steel pipes",20
16625,4379,water,50000
26834,4380,"Iron Bar","01 Bar"
26834,4381,"Welding Rod",1Kg
21991,4382,"Coconut Toddy",800
21773,4383,"HDPE,LDPE,PP",
21762,4384,"Water, Osu, Oil","2000 Galune, 150 kg, 100l"
26836,4385,"Iron Bar","2 Bar"
26836,4386,"Welding Rod",1Kg
26837,4387,,
26837,4388,Rock,"0.0266 hectare"
26839,4389,Shell,2500kg
21752,4390,"HDPE,LLDPC","20000 Kg"
26842,4391,"iron bar 1""",500kg
26842,4392,"Iron Pipe",30
26844,4393,PADDY,12000
21782,4394,"Rubber,Filler,Oil,Chemicals",
19799,4395,"HDPE,HIPS,GPPS","100 Kg"
19784,4396,"LPG Mixture",
26852,4397,Cow,
19830,4398,PP,"600 Kg"
26854,4399,"Iron Bar","2 Bar"
26854,4400,"Welding Rod",1kg
26857,4401,"Polythene,Plastic","900 Kg"
26860,4402,"Vagetables ",
26860,4403,Rice,
26860,4404,Fish,
22530,4405,"Aluminium Extrusions",0.2
20934,4406,"Soap, Water, shampoo",".5 litter"
20290,4407,"Iron,Iron sheets,Ink,wire",
26864,4408,Vagetables,
26864,4409,Fish,
16854,4410,Water,
26869,4411,"Coir husk",5000
26875,4412,"6"" 4"" Metal",
26878,4413,Metal,
26882,4414,"Iron, Steel, Ink,Wire",
20331,4415,"6*4 Granite","8 cube"
20600,4416,"6*4 Granite","6 cube"
26887,4417,"Wheat Flour","50 kg"
26887,4418,Sugar,"10 kg"
26887,4419,Yeast,"250 g"
20363,4420,"6*4 Granite",
20707,4421,Metal,
20708,4422,"Detornator, Dyina, Amonia",
21928,4423,,
26890,4424,"Coconut Husk",5000
26895,4425,Fertilizer,
20433,4426,Metal,
22050,4427,"Water,Tinner,paint","3.5 unit, 3 litter, .5 litter"
21549,4428,"LDPE, HDPE, PP, Ink","650 Kg, 250 Kg, 100 kg, 5 kg"
26909,4429,Shell,2500kg/day
26910,4430,"Soap, Soda, Nil",
20389,4431,"Coconet Shell","10000 kg"
26911,4432,Metal,
21787,4433,"Polythene, Ink, Alchole","200 kg, 08 litter, 10 litter"
26912,4434,Paddy,4000
20196,4435,Broliers,5000
26915,4436,Rice,"5000 kg "
22067,4437,"Soap, Water, shampo, britolo",4
10922,4438,"Coconut husk",2500
21348,4439,"Soap, Water, shampo",
26937,4440,"Tinner, Paint Piller, Catloy",
26945,4441,Metal,
21583,4442,"SLES, LABS,HCL,IPL, Liquid paragon, Carbolic Acid, glisareen, Coastic Soda","100 kg, 200 litter"
21588,4443,Brass,"150 Kg"
22159,4444,"Iron,Nylone, Brass Chenachchatti","38 Kg"
1245,4445,Kurakkan,
1245,4446,"Local Rice For Grainding",
20743,4447,"Animal feed",
21717,4448,"Vergin Pellets","2800 Kg"
26964,4449,"UPVC, Glass","35 Kg"
1217,4450,"Mild Steel;",
1217,4451,Bronze,
1217,4452,Brass,
1207,4453,"Chicken ",120
21767,4454,"Alkid rasin, Nitro celulose, Ethail acitate, Talk powder,cink stiarate powder, Soya lesithine, Pigmnet","370.5 Kg"
20190,4455,Granite,
22575,4456,Cconut,
1167,4457,ion,
20942,4458,Coconut,"40000 Coconut"
1242,4459,Fabric,
26969,4460,"Kaolin,Ball clay,Quartz powder,Dolomite,Clacite, High cast Ball clay,Plaster of Paris, Metal Oxide,","14.2 M.Tons, 2 Kg"
1263,4461,Rice,
1263,4462,Meet,
20875,4463,Metal,
1208,4464,Chiken,250
1208,4465,Flour,50
1208,4466,Rice,
21916,4467,"Iron, Steel",
21920,4468,"Iron, Tape, Sand Paper",
21854,4469,Iron,
3542,4470,Cloth,
26992,4471,Rice,
26992,4472,Fish,
26992,4473,Meet,
1240,4474,Vegetables,20
22589,4475,"Methonol,Toliun,Butile Glycool,MIBK",2400L
1214,4476,"Nail Wire ",1500
1214,4477,"G.T Wire",4500
5135,4478,Vegetables,
5135,4479,Meet,
5135,4480,Fish,
1256,4481,Fabric,
27000,4482,Rice,50kg
27000,4483,"Chicken Meat",10Kg
27000,4484,Fish,5kg
14415,4485,Paddy,4500kg
14421,4486,Rice,3500kg
14421,4487,Rice,3500kg
21813,4488,"Chiken Foods,Water",
14425,4489,Rice,4500kg
14388,4490,Rice,4000kg
14402,4491,Rice,4000kg
14418,4492,Rice,4000kg
27004,4493,"Kerosene Oil","5 Litre"
27004,4494,Water,"1000 Litre"
27004,4495,"Car wash","0.5 Litre"
21970,4496,"Jaggery,Cardamom,Cloves,Eggs,Milk",
1260,4497,Maize,
1260,4498,Soya,
1260,4499,Meal,
1260,4500,"Rice Polish",
26105,4501,"Water,Highpreasure",1.5
13806,4502,Rock,
13808,4503,Rock,
27019,4504,"Pepper ",
27019,4505,Temeric,
5127,4506,Meet,190
5127,4507,Vegetables,60
5127,4508,Flour,30
5127,4509,oil,350
5127,4510,Rice,20
5103,4511,Rice,
5103,4512,oil,
5104,4513,Meet,
5104,4514,Fish,
5104,4515,Vegetables,
1262,4516,Rice,
1262,4517,Vegetables,
1128,4518,paint,
1128,4519,Thiner,
27059,4520,Rice,
27059,4521,Vegetables,
27059,4522,Meet,
5124,4523,Vegetables,
5124,4524,Rice,
11023,4525,"Cinnomon leaves","600 kg"
1249,4526,Chiken,60
1249,4527,Flour,20
1249,4528,Rice,150
1249,4529,Vegetables,25
1249,4530,oil,10
27084,4531,Rice,
27084,4532,Fish,
27084,4533,Vagetables,
5128,4534,Vegetables,
5128,4535,Rice,
1213,4536,Thintha,
27095,4537,PADDY,4000
5114,4538,Cables,
5114,4539,Cabinet,
5114,4540,Nut&Bolt,
10945,4541,Timber,"20 *20 feet"
10945,4542,"Fiber Gam","225 kg"
10945,4543,"Fiber mat","60 kg"
10945,4544,Paint,"5 kg"
14399,4545,Rice,0.45
14426,4546,Paddy,4.5
13711,4547,Rock,
14406,4548,paddy,0.45
13710,4549,Rock,"210 cube/Month"
27116,4550,"Spare Parts","Required Amount"
27116,4551,"Kerosene Oil","5 L"
27116,4552,"Car Wash",10L
13713,4553,Rock,210Cube/Month
23444,4554,"Iron,Paint",
21630,4555,"Air preasure machine,Water preasure machine,",
14455,4556,,
14455,4557,Rock,
14458,4558,Rock,
14457,4559,Rock,
14453,4560,Rock,
20532,4561,Paddy,
14459,4562,Rock,
2363,4563,"Calsiam carbonate",100
2363,4564,"potassium iodide",1
13712,4565,Rock,"210 Cube /Month"
14461,4566,Rock,4.0
13714,4567,Rock,"210 Cube/Month"
27137,4568,Rock,
13716,4569,Rock,210/Cube
27144,4570,Sand,750
27144,4571,Agrigate,1050
27144,4572,Cement,70
21744,4573,"Metal ",
14554,4574,"Iron  bar",0.75
14549,4575,"Flower,",0.15
14549,4576,sugar,20kg
14549,4577,Water,75kg
14549,4578,East,1kg
14550,4579,,
14550,4580,Bans,350
14555,4581,"Iron  Bar","75 kg per day"
10850,4582,"Cinnoman  leaves",400kg
14567,4583,"Metal Aggregates",
14570,4584,Paddy,
20694,4585,Iron,
14571,4586,Rock,
23077,4587,Plastic,
22043,4588,"PP,HDPE/PP/PVC",
27190,4589,"Spun Yarn ,Polyester Yarn",2000
14616,4590,"Steel Bar and Iron Sheet",30
14617,4591,"Steel Var",10
20730,4592,",Water,husks","30000,1000"
11072,4593,"Rice ","10 kg"
11072,4594,Seeds,3kg
11072,4595,Vegitables,5kg
20387,4596,"Binding Gum, S.B.P.Petrol, Bag belt","145 Kg, 5 L"
27212,4597,"Wheat Flour",50kg
27212,4598,Salt,1kg
27212,4599,Sugar,10kg
27213,4600,"Day old Chicks",800Nos
27213,4601,"Poultry Rations","As per requirement"
27214,4602,"Matured cattle","01 No"
14609,4603,"Steel Bar",
11601,4604,Rubber,"200 kg"
2270,4605,"Amoniyam Naitrate",
2270,4606,Dainamait,
27241,4607,"Rice ",
27241,4608,Vegetable,
27241,4609,Meet,
27241,4610,Fish,
27245,4611,Rice,
27245,4612,Meet,
27245,4613,Fish,
27245,4614,Vegetable,
1163,4615,"Steel Sheat",
1163,4616,Lock,
27255,4617,Water,
27255,4618,Sand,
27258,4619,Tin,
27262,4620,Vegetable,
27262,4621,Fish,
27262,4622,Meet,
27262,4623,Rice,
27263,4624,Vegetable,20
27263,4625,Fish,10
27263,4626,Meet,45
27264,4627,Rice,
27264,4628,Vegetable,
27267,4629,Rice,
27267,4630,Vegetabales,
27267,4631,Meat,
27269,4632,Vegetables,
27269,4633,Rice,
5105,4634,Grees,
20182,4635,"Water,Kerozine,Soap",
20901,4636,,
27276,4637,Pasta,
27276,4638,Rice,
27276,4639,Vegetable,
21508,4640,"Urea, Potash, Triple super Phospate, Dolomite sulphate, Ammonia","155 Mt"
20083,4641,"Animal feed, Vitamins",
27280,4642,Metal,
20097,4643,"Bitumen, Metal,Dust, Chips",
27281,4644,Rice,
27285,4645,Chillies,
27285,4646,"Rice Grams",
2269,4647,"Amoniyam Naitrate",
27288,4648,"Coir Husks",10000
20738,4649,"Natural Rubber","100 Kg"
21489,4650,"Metal Plates, Shafts and Roads, Chanel Angless",
27291,4651,Thintha,
27295,4652,"Coconut Husk",10000
27297,4653,Suger,120
27297,4654,Flour,4.5
1393,4655,Sugar,
1393,4656,Oil,
1393,4657,Potato,
14611,4658,"Steel , Iron bar",6
14608,4659,"Iron, Steel bar","5 bar"
14612,4660,"Iron ,Steel Bar",15bar
14619,4661,"iron steel Bar",10bar
14620,4662,"Steel Bar","5 Bar"
19834,4663,"Waste Alumium",
1371,4664,Rice,
1371,4665,Fish,
1371,4666,Meet,
1371,4667,Vegetable,
21761,4668,"LLDPE, HDPE",
19849,4669,"Coconut shells,Charcoal",
27305,4670,Paddy,
1417,4671,Magarin,3
27310,4672,"Polyester Yarn",
19553,4673,"Water ",
20251,4674,"Explosive Meterial",
27312,4675,Iron,
20904,4676,"Fabric , Treads",
19838,4677,"Valcunise rubber ",
21613,4678,"Empty cement bags,Cement",
21850,4679,Iron,
21026,4680,"Coconut shells,Charcoal",10000
27313,4681,,
20956,4682,"Waste polythene",
22546,4683,"CaCO3,Karolin,coconut Shell,Carbon",
27320,4684,"Waste polrthene",
27321,4685,Iron,
22168,4686,"Greel getes and Paint",
21862,4687,"Chiken Foods,Water",100
27324,4688,Fabric,250
27329,4689,"Rectified spirits,Coconut spirits,Sugar caramel  and flavours",
27331,4690,"Soap and water ",
27334,4691,"LDP ",25
27350,4692,"Soap, Water, shampo",".5 litter"
27351,4693,"Angel iron bars,,Mild steel sheets,SS Sheets,Flat iron,Radiators,Steel rods,Wires,GL Plates",1250kg
20161,4694,Metal,"6 cube"
19647,4695,"Soap, Water, shampo, britolo",
21320,4696,"Brass scrap,Copper scrap,Zink","2tons,500kg,200kg"
27365,4697,"Polythene Seeds",70Kg
23189,4698,"Coir fiber dust",15
19551,4699,"Oil,Rulan,gingelly",
20166,4700,"Rice,Corn,Soya",
20770,4701,"LLDPE,LDPE",
21982,4702,"Water,Highpreasure,Teepol",
27378,4703,"Clothe,Thread",
27380,4704,"Soil,Cement,",
27386,4705,"Plastic  and polythene",
27387,4706,"Natural Rubber",
22503,4707,"Sugar,East,Floar,Magarin",
22605,4708,Coconut,
20213,4709,,
20213,4710,"Rice Polish,Wheet","350Kg,,40Kg"
27393,4711,"වෙඩි බෙහෙත්",50
19805,4712,"Pet risin,Master Batch",
20352,4713,"Coconut Husks",800
20274,4714,Paddy,3150kg
20122,4715,"Coconut Husks",2500
22174,4716,"Brass scrap,",
20680,4717,"Water,Recitified spirit ","20000,150000"
21523,4718,"Rolomilic Powder,Sheild powder",
20667,4719,"High impack polytryene,Master batch","20,02, Tons"
20726,4720,"Tar,Bitumin",
21499,4721,"Water,Car wash",
20759,4722,"Kerosine ",10
22744,4723,,
22744,4724,"Iron and Welding Sticks",
21559,4725,"Butile Glycoon,SBP,Asiton","20,50,450L"
21553,4726,"Granite,Soil,Cement",
27399,4727,"ball clay",490000
21529,4728,,
19869,4729,"Wool,Groos,Bandage,Seltne",
4702,4730,"Cotton Yarn,",
21488,4731,"Copper ,Silver",
4702,4732,Bottons,
27410,4733,Water,"0.5cubic meters"
10822,4734,kompawnd,25kg
21519,4735,"Sugar,Milk powder,Glcoos,Cocoa","3000kg,200kg,900kg,360kg"
23216,4736,"Gravel and soil",
27423,4737,"Clothes, , gum, thread, packing bags and boxses","Clothes 35 kg, Thread 500m, Packing box and bags 240, Gum 2 l, foot wear 40, "
20305,4738,Paddy,10000
20840,4739,Amonia,
20675,4740,Granite,
21889,4741,Metal,"3 cube"
27425,4742,Tea,
20181,4743,Paddy,2400Kg
22553,4744,"Poly Popline,Pilar,Colour",
20098,4745,Paddy,
22797,4746,"Dressed frozen chiken with skin,Chiken cutups",
21552,4747,"Hanned hides","4000 pcs per month"
27431,4748,Metal,"250 Cube"
27379,4749,"galvernise pipe,welding rods ",
23290,4750,"Flour, yeast, water, suger","560 kg"
19874,4751,"Metal Sand, Cement, Water","Sand , Water,Metal 130 m3, Cement 91 MT"
27451,4752," Rice ,Paddy Husk, Water, "," Water 1500l, Paddy Husk 375 Kg, Rice 1800 kg"
20296,4753,Paddy,4500kg
20240,4754,Paddy,
20692,4755,Metal,"Cube 7"
27454,4756,"Resin, Jellycot,Clay","5Kg,3Kg"
22633,4757,"Coconut husks",1000
22765,4758,Paddy,
22642,4759,"Coconut husks",
19863,4760,"PB3,PP,Ink","250 kg, 05, kg,9 litter"
22695,4761,"Coconut husks",
22730,4762,"Woods,Rubber,Plastic,Glue",
22729,4763,"Coconut husks",
27459,4764,"HDP, PVC",
19716,4765,"Foot,Ricsin,Glue","300,"
23231,4766,"Paper cube",10000
21671,4767,"Iron and brass",
21709,4768,"Fruits , Sugar,Strik acide,","6000Kg,2000Kg,15Kg"
27465,4769,Metal,
22421,4770,"Fabric , Threads","730,120"
22585,4771,Plastic,
27474,4772,"Resin, Jellycot,Clay",
27479,4773,,
27479,4774,"Tea Leaves",
22261,4775,"HDPE, LDPE, LLDPC","50 Tons"
22335,4776,"PP,HDPE,LDPE",
22560,4777,Coconut,
27480,4778,Steel,50
27480,4779,Wood,50
27480,4780,Aluminum,30
22226,4781,"Soap, Water, shampo, britolo",
22263,4782,"Iron , Welding",
20947,4783,"Kerosine,Soap",5l
22318,4784,"Copper, ",
22264,4785,"Calciam Carbite","400 Kg"
21652,4786,"Plate,Tinner,Paint",
22344,4787,"PVC Compund",
21659,4788,"Oil and Grees",
22317,4789," Wasted Plastic","500 Kg per day"
22389,4790,"Black Tea,Flavours, Herbs",
21635,4791,"Fabric,Thread,Elastic,Tags,Poly bags,",
21629,4792,"Paint and Plate",
22314,4793,"Glass, Decarativeglass, Processing glass","50000 Sq.ft"
22256,4794,Iron,
22321,4795,"Rubber, Plate","40 kg"
22363,4796,"Sea Sand","6 cube"
22268,4797,Brassware,
22288,4798,"Uria,Phospores, PotashAmonia","36.5  MT"
22246,4799,"Water , Soap",
22316,4800,"LDPE, HDPE",
22303,4801,Brass,
22211,4802,"Local scrap iron, Sponge iron","105 T"
27502,4803,"Methanol, Ethiyl acid,SBP,BG","60000 l per month"
27503,4804,Metal,"4 cube"
27504,4805,Metal,"3670 MT"
27505,4806,Metal,"100 cube"
22367,4807,"Poply Popline (PP)","50 kg"
22266,4808,"Methanol, solvent",
22218,4809,"Water , Soap",
22372,4810,"Uria, Dolamite, MOP,SOA, ERP,TSP","15 Tons"
22208,4811,"PET,PP",
22347,4812,"Water , Soap",
22370,4813,"PP,LDPE, HDPE","1500 Kg"
22227,4814,"PVC, Poly Carbanate","509 MT"
22269,4815,"Virgine Pellets","550 Kg"
27506,4816,Paddy,"4500 kg/day"
27506,4817,Water,"1000 lit/day"
27507,4818,PADDY,"4500 KG/DAY"
20351,4819,"Scrap Iron ,M.S. Billet",
19726,4820,Gas,2
20962,4821,"Steel ",
22296,4822,"poly Popline (PP), HDPE,LDPE,",
22403,4823,"Frozen fish, Chiled Fish, Sea food, Ice,",
22358,4824,"Sugar,Wheat flour, Farm Oil, Magarine",
22286,4825,"Plastic, PVC, Natural coir",
21493,4826,"Lirea,Suphate of Amonia,Triple super phosphate",10
21855,4827,"Steel Sheets",
21815,4828,"Iron,Steel",
20311,4829,Metal,"20 Cube"
20682,4830,"Paper, Explosive, thread",
21516,4831,"Sugar,Wheat flour, Farm Oil, Magarine","500 Kg"
21755,4832,"Water , Soap",
27516,4833,Metal,
21698,4834,"Animal feed, Water",
27517,4835,Cloth,"1000 m per day"
19764,4836,Aluminium,
27518,4837,"Sugar,Wheat flour, Farm Oil, Magarine",
20911,4838,Limestone,"20000 Kg"
27538,4839,Polythen,"300 kg"
27553,4840,"Raw Milk","100 l"
27553,4841,"Sugar, Gelatin & Starter Culture","As per requirement"
27554,4842,"Rice, Vegetable, Meat & Wheat flour","As per requirement"
