industryID,reminderType,dueDate,dueStatus,recievedDate,applicationID,nxtRemDate,officeID
20368,1,2014-09-21,0,NULL,18512,NULL,2
20370,1,2015-12-27,0,NULL,18514,NULL,2
20372,1,2015-07-13,0,NULL,18515,NULL,2
20374,1,2016-03-30,0,NULL,18516,NULL,2
20375,1,2015-11-01,0,NULL,18517,NULL,2
20376,1,2012-11-14,0,NULL,18518,NULL,2
20377,1,2013-02-06,0,NULL,18519,NULL,2
20378,1,2017-05-12,0,NULL,18520,NULL,2
20379,1,2013-08-18,0,NULL,18521,NULL,2
20380,1,2012-12-09,0,NULL,18522,NULL,2
20381,1,2014-03-30,0,NULL,18523,NULL,2
20382,1,2013-10-14,0,NULL,18524,NULL,2
20383,1,2013-05-29,0,NULL,18525,NULL,2
20384,1,2012-03-10,0,NULL,18526,NULL,2
20385,1,2014-02-10,0,NULL,18527,NULL,2
20386,1,2012-11-25,0,NULL,18528,NULL,2
20387,1,2016-03-20,0,NULL,18529,NULL,2
20388,1,2017-04-26,0,NULL,18530,NULL,2
20389,1,2015-11-02,0,NULL,18531,NULL,2
20390,1,2015-11-25,0,NULL,18532,NULL,2
20392,1,2016-05-12,0,NULL,18533,NULL,2
20394,1,2012-12-21,0,NULL,18534,NULL,2
20396,1,2014-06-21,0,NULL,18535,NULL,2
20398,1,2017-04-16,0,NULL,18536,NULL,2
20400,1,2015-08-19,0,NULL,18537,NULL,2
20402,1,2017-08-13,0,NULL,18538,NULL,2
20404,1,2011-11-10,0,NULL,18539,NULL,2
20405,1,2012-05-20,0,NULL,18540,NULL,2
20406,1,2011-08-17,0,NULL,18541,NULL,2
20407,1,2014-03-06,0,NULL,18542,NULL,2
20408,1,2014-08-19,0,NULL,18543,NULL,2
20409,1,2016-07-07,0,NULL,18544,NULL,2
20410,1,2011-09-23,0,NULL,18545,NULL,2
20412,1,2012-12-09,0,NULL,18546,NULL,2
20413,1,2014-02-13,0,NULL,18547,NULL,2
20414,1,2012-07-19,0,NULL,18548,NULL,2
20416,1,2016-10-16,0,NULL,18550,NULL,2
20417,1,2013-08-07,0,NULL,18551,NULL,2
20418,1,2013-03-08,0,NULL,18552,NULL,2
20419,1,2013-05-12,0,NULL,18553,NULL,2
20420,1,2016-06-20,0,NULL,18554,NULL,2
20421,1,2014-06-21,0,NULL,18555,NULL,2
20422,1,2012-11-25,0,NULL,18556,NULL,2
20423,1,2014-06-25,0,NULL,18557,NULL,2
20424,1,2013-09-28,0,NULL,18558,NULL,2
20425,1,2016-07-03,0,NULL,18559,NULL,2
20426,1,2013-03-29,0,NULL,18560,NULL,2
20427,1,2014-01-05,0,NULL,18561,NULL,2
20428,1,2014-12-08,0,NULL,18562,NULL,2
20429,1,2014-06-20,0,NULL,18563,NULL,2
20430,1,2014-06-21,0,NULL,18564,NULL,2
20431,1,2014-06-25,0,NULL,18565,NULL,2
20432,1,2014-08-27,0,NULL,18566,NULL,2
20433,1,2015-08-20,0,NULL,18567,NULL,2
20434,1,2015-05-06,0,NULL,18568,NULL,2
20435,1,2015-10-14,0,NULL,18569,NULL,2
20436,1,2014-08-28,0,NULL,18570,NULL,2
20437,1,2016-08-11,0,NULL,18571,NULL,2
20438,1,2016-10-26,0,NULL,18572,NULL,2
20443,1,2016-07-13,0,NULL,18577,NULL,2
20444,1,2016-04-29,0,NULL,18578,NULL,2
20445,1,2017-04-15,0,NULL,18579,NULL,2
20452,1,2014-08-07,0,NULL,18581,NULL,2
20455,1,2012-12-21,0,NULL,18582,NULL,2
20456,1,2016-07-03,0,NULL,18583,NULL,2
20457,1,2013-04-07,0,NULL,18584,NULL,2
20458,1,2012-11-25,0,NULL,18585,NULL,2
20459,1,2014-01-04,0,NULL,18586,NULL,2
20460,1,2014-06-04,0,NULL,18587,NULL,2
20461,1,2014-02-18,0,NULL,18588,NULL,2
20462,1,2014-02-19,0,NULL,18589,NULL,2
20463,1,2015-12-24,0,NULL,18590,NULL,2
20464,1,2015-02-01,0,NULL,18591,NULL,2
20465,1,2015-04-24,0,NULL,18592,NULL,2
20466,1,2018-06-28,0,NULL,18593,NULL,2
20507,1,2014-02-04,0,NULL,18594,NULL,2
20512,1,2015-02-26,0,NULL,18595,NULL,2
20513,1,2014-01-25,0,NULL,18596,NULL,2
20514,1,2012-10-12,0,NULL,18597,NULL,2
20515,1,2012-10-18,0,NULL,18598,NULL,2
20517,1,2017-02-05,0,NULL,18599,NULL,2
20520,1,2018-07-17,0,NULL,18600,NULL,2
20521,1,2013-08-28,0,NULL,18601,NULL,2
20522,1,2013-04-28,0,NULL,18602,NULL,2
20524,1,2016-03-03,0,NULL,18603,NULL,2
20525,1,2015-12-03,0,NULL,18604,NULL,2
20529,1,2014-06-21,0,NULL,18605,NULL,2
20531,1,2014-10-24,0,NULL,18606,NULL,2
20534,1,2015-11-04,0,NULL,18607,NULL,2
20535,1,2014-02-15,0,NULL,18608,NULL,2
20541,1,2018-06-08,0,NULL,23843,NULL,2
20544,1,2017-01-11,0,NULL,18612,NULL,2
20547,1,2015-10-14,0,NULL,18613,NULL,2
20548,1,2017-02-05,0,NULL,18614,NULL,2
20550,1,2014-12-05,0,NULL,18615,NULL,2
20555,1,2014-10-08,0,NULL,18616,NULL,2
20556,1,2012-11-25,0,NULL,18617,NULL,2
20575,1,2014-07-12,0,NULL,18618,NULL,2
20576,1,2017-04-16,0,NULL,18619,NULL,2
20582,1,2017-02-18,0,NULL,18620,NULL,2
20583,1,2016-12-18,0,NULL,18621,NULL,2
20589,1,2014-10-08,0,NULL,18622,NULL,2
20591,1,2010-06-10,0,NULL,18623,NULL,2
20592,1,2015-06-06,0,NULL,18624,NULL,2
20594,1,2016-02-24,0,NULL,18625,NULL,2
20596,1,2017-01-18,0,NULL,18626,NULL,2
20597,1,2016-12-11,0,NULL,18627,NULL,2
20600,1,2017-12-03,0,NULL,18629,NULL,2
20603,1,2015-11-25,0,NULL,18630,NULL,2
20604,1,2017-02-06,0,NULL,18631,NULL,2
20606,1,2017-02-25,0,NULL,18632,NULL,2
20609,1,2017-02-05,0,NULL,18633,NULL,2
20615,1,2013-12-14,0,NULL,18635,NULL,2
20622,1,2016-08-14,0,NULL,18636,NULL,2
20623,1,2017-02-16,0,NULL,18637,NULL,2
20624,1,2016-09-03,0,NULL,18638,NULL,2
20626,1,2017-02-16,0,NULL,18640,NULL,2
20629,1,2016-05-12,0,NULL,18641,NULL,2
20630,1,2017-02-05,0,NULL,18642,NULL,2
20632,1,2018-08-01,0,NULL,18643,NULL,2
20634,1,2012-10-15,0,NULL,18644,NULL,2
20635,1,2018-08-08,0,NULL,24173,NULL,2
20641,1,2015-12-03,0,NULL,18645,NULL,2
20643,1,2015-06-29,0,NULL,18647,NULL,2
20644,1,2018-08-15,0,NULL,18648,NULL,2
20646,1,2016-05-22,0,NULL,18650,NULL,2
20649,1,2016-05-21,0,NULL,18653,NULL,2
20650,1,2015-11-24,0,NULL,18654,NULL,2
20651,1,2018-08-07,0,NULL,18655,NULL,2
20652,1,2017-12-24,0,NULL,18656,NULL,2
20653,1,2014-07-03,0,NULL,18657,NULL,2
20654,1,2016-07-30,0,NULL,18658,NULL,2
20655,1,2016-02-09,0,NULL,18659,NULL,2
20656,1,2015-02-19,0,NULL,18660,NULL,2
20657,1,2016-09-19,0,NULL,18661,NULL,2
20658,1,2016-03-28,0,NULL,18662,NULL,2
20659,1,2014-10-07,0,NULL,18663,NULL,2
20660,1,2014-10-17,0,NULL,18664,NULL,2
20661,1,2015-02-09,0,NULL,18665,NULL,2
20662,1,2015-07-24,0,NULL,18666,NULL,2
20667,1,2016-06-14,0,NULL,18667,NULL,2
20670,1,2015-02-09,0,NULL,18670,NULL,2
20671,1,2016-06-11,0,NULL,18671,NULL,2
20672,1,2016-08-12,0,NULL,18672,NULL,2
20675,1,2016-06-03,0,NULL,18673,NULL,2
20676,1,2014-11-09,0,NULL,18674,NULL,2
20679,1,2014-12-01,0,NULL,18675,NULL,2
20680,1,2016-07-26,0,NULL,18676,NULL,2
20681,1,2014-10-11,0,NULL,18677,NULL,2
20682,1,2016-06-06,0,NULL,18678,NULL,2
20683,1,2016-01-29,0,NULL,18679,NULL,2
20684,1,2015-01-19,0,NULL,18680,NULL,2
20685,1,2015-05-23,0,NULL,18681,NULL,2
20686,1,2015-03-29,0,NULL,18682,NULL,2
20690,1,2016-02-10,0,NULL,18683,NULL,2
20691,1,2016-05-22,0,NULL,18684,NULL,2
20692,1,2016-08-12,0,NULL,18685,NULL,2
20693,1,2014-09-05,0,NULL,18686,NULL,2
20694,1,2015-03-03,0,NULL,18687,NULL,2
20695,1,2014-06-25,0,NULL,18688,NULL,2
20697,1,2014-12-21,0,NULL,18689,NULL,2
20698,1,2014-06-23,0,NULL,18690,NULL,2
20699,1,2014-12-25,0,NULL,18691,NULL,2
20700,1,2014-12-15,0,NULL,18692,NULL,2
20701,1,2013-12-18,0,NULL,18693,NULL,2
20702,1,2014-04-22,0,NULL,18694,NULL,2
20703,1,2016-01-22,0,NULL,18695,NULL,2
20705,1,2016-07-06,0,NULL,18697,NULL,2
20706,1,2014-02-26,0,NULL,18698,NULL,2
20707,1,2016-03-10,0,NULL,18699,NULL,2
20708,1,2016-04-22,0,NULL,18700,NULL,2
20712,1,2015-02-27,0,NULL,18701,NULL,2
20714,1,2016-02-17,0,NULL,18702,NULL,2
20715,1,2013-09-30,0,NULL,18703,NULL,2
20716,1,2013-09-27,0,NULL,18704,NULL,2
20717,1,2015-01-15,0,NULL,18705,NULL,2
20720,1,2014-12-18,0,NULL,18708,NULL,2
20721,1,2015-02-25,0,NULL,18709,NULL,2
20722,1,2012-08-28,0,NULL,18710,NULL,2
20724,1,2015-12-30,0,NULL,18712,NULL,2
20725,1,2015-12-19,0,NULL,18713,NULL,2
20726,1,2016-05-23,0,NULL,18714,NULL,2
20727,1,2014-11-01,0,NULL,18715,NULL,2
20728,1,2015-02-07,0,NULL,18716,NULL,2
20729,1,2014-11-01,0,NULL,18717,NULL,2
20730,1,2015-02-09,0,NULL,18718,NULL,2
20731,1,2014-12-18,0,NULL,18719,NULL,2
20732,1,2015-02-18,0,NULL,18720,NULL,2
20733,1,2015-02-25,0,NULL,18721,NULL,2
20734,1,2016-01-12,0,NULL,18722,NULL,2
20736,1,2015-02-21,0,NULL,18724,NULL,2
20737,1,2014-08-14,0,NULL,18725,NULL,2
20738,1,2016-04-05,0,NULL,18726,NULL,2
20739,1,2016-03-12,0,NULL,18727,NULL,2
20740,1,2014-12-13,0,NULL,18728,NULL,2
20741,1,2016-01-07,0,NULL,18729,NULL,2
20743,1,2016-02-18,0,NULL,18730,NULL,2
20747,1,2014-12-18,0,NULL,18733,NULL,2
20749,1,2016-01-03,0,NULL,18735,NULL,2
20750,1,2015-02-25,0,NULL,18736,NULL,2
20752,1,2014-06-06,0,NULL,18737,NULL,2
20753,1,2014-12-18,0,NULL,18738,NULL,2
20755,1,2014-03-09,0,NULL,18740,NULL,2
20756,1,2014-09-08,0,NULL,18741,NULL,2
20757,1,2013-06-24,0,NULL,18742,NULL,2
20759,1,2016-04-12,0,NULL,18743,NULL,2
20766,1,2016-01-02,0,NULL,18744,NULL,2
20768,1,2016-03-22,0,NULL,18745,NULL,2
20770,1,2016-03-29,0,NULL,18746,NULL,2
20771,1,2016-05-30,0,NULL,18747,NULL,2
20772,1,2015-01-06,0,NULL,18748,NULL,2
20773,1,2015-12-17,0,NULL,18749,NULL,2
20774,1,2015-04-13,0,NULL,18750,NULL,2
20777,1,2015-01-27,0,NULL,18752,NULL,2
20779,1,2016-03-29,0,NULL,18753,NULL,2
20780,1,2015-03-09,0,NULL,18754,NULL,2
20782,1,2016-01-30,0,NULL,18756,NULL,2
20784,1,2016-11-21,0,NULL,18758,NULL,2
20795,1,2014-05-04,0,NULL,18760,NULL,2
20797,1,2015-04-26,0,NULL,18762,NULL,2
20799,1,2017-01-10,0,NULL,18763,NULL,2
20800,1,2017-02-27,0,NULL,18764,NULL,2
20803,1,2016-12-25,0,NULL,18765,NULL,2
20804,1,2018-08-07,0,NULL,18766,NULL,2
20813,1,2014-05-28,0,NULL,18767,NULL,2
20814,1,2016-10-16,0,NULL,18768,NULL,2
20815,1,2017-01-10,0,NULL,18769,NULL,2
20816,1,2017-01-08,0,NULL,18770,NULL,2
20818,1,2014-06-20,0,NULL,18771,NULL,2
20819,1,2016-02-09,0,NULL,18772,NULL,2
20820,1,2016-04-04,0,NULL,18773,NULL,2
20821,1,2014-11-22,0,NULL,18774,NULL,2
20822,1,2012-08-15,0,NULL,18775,NULL,2
20823,1,2013-09-30,0,NULL,18776,NULL,2
20824,1,2011-07-08,0,NULL,18777,NULL,2
20826,1,2012-03-15,0,NULL,18778,NULL,2
20828,1,2016-10-05,0,NULL,18779,NULL,2
20830,1,2011-07-28,0,NULL,18780,NULL,2
20831,1,2013-04-18,0,NULL,18781,NULL,2
20832,1,2014-09-26,0,NULL,18782,NULL,2
20834,1,2012-11-09,0,NULL,18783,NULL,2
20836,1,2017-05-17,0,NULL,18784,NULL,2
20837,1,2011-05-28,0,NULL,18785,NULL,2
20838,1,2017-04-20,0,NULL,18786,NULL,2
20839,1,2015-05-12,0,NULL,18787,NULL,2
20840,1,2017-02-18,0,NULL,18788,NULL,2
20841,1,2011-05-28,0,NULL,18789,NULL,2
20842,1,2015-08-04,0,NULL,18790,NULL,2
20843,1,2015-05-06,0,NULL,18791,NULL,2
20844,1,2017-05-15,0,NULL,18792,NULL,2
20845,1,2016-09-17,0,NULL,18793,NULL,2
20847,1,2010-12-24,0,NULL,18794,NULL,2
20849,1,2013-08-28,0,NULL,18795,NULL,2
20850,1,2016-05-17,0,NULL,18796,NULL,2
20852,1,2016-12-09,0,NULL,18797,NULL,2
20853,1,2016-05-18,0,NULL,18798,NULL,2
20854,1,2016-02-08,0,NULL,18799,NULL,2
20855,1,2016-02-08,0,NULL,18800,NULL,2
20856,1,2014-04-17,0,NULL,18801,NULL,2
20857,1,2015-08-15,0,NULL,18802,NULL,2
20858,1,2014-10-31,0,NULL,18803,NULL,2
20859,1,2014-09-29,0,NULL,18804,NULL,2
20860,1,2017-01-10,0,NULL,18805,NULL,2
20861,1,2017-01-09,0,NULL,18806,NULL,2
20862,1,2017-03-30,0,NULL,18807,NULL,2
20863,1,2017-08-12,0,NULL,18808,NULL,2
20864,1,2016-10-21,0,NULL,18809,NULL,2
20865,1,2017-01-10,0,NULL,18810,NULL,2
20870,1,2016-02-09,0,NULL,18813,NULL,2
20871,1,2015-04-24,0,NULL,18814,NULL,2
20874,1,2014-10-09,0,NULL,18815,NULL,2
20875,1,2014-06-26,0,NULL,18816,NULL,2
20876,1,2016-12-03,0,NULL,18817,NULL,2
20880,1,2016-11-12,0,NULL,18818,NULL,2
20881,1,2015-05-06,0,NULL,18819,NULL,2
20882,1,2016-11-23,0,NULL,18820,NULL,2
20883,1,2014-02-28,0,NULL,18821,NULL,2
20884,1,2017-01-09,0,NULL,18822,NULL,2
20885,1,2016-11-21,0,NULL,18823,NULL,2
20890,1,2010-10-24,0,NULL,18828,NULL,2
20891,1,2010-12-16,0,NULL,18829,NULL,2
20892,1,2016-05-15,0,NULL,18830,NULL,2
20893,1,2015-07-20,0,NULL,18831,NULL,2
20894,1,2012-07-09,0,NULL,18832,NULL,2
20895,1,2014-08-26,0,NULL,18833,NULL,2
20896,1,2014-09-27,0,NULL,18834,NULL,2
20897,1,2015-12-21,0,NULL,18835,NULL,2
20898,1,2015-01-22,0,NULL,18836,NULL,2
20899,1,2015-01-22,0,NULL,18837,NULL,2
20901,1,2016-05-20,0,NULL,18839,NULL,2
20902,1,2016-07-19,0,NULL,18840,NULL,2
20904,1,2016-02-21,0,NULL,18842,NULL,2
20905,1,2016-09-17,0,NULL,18843,NULL,2
20906,1,2016-01-05,0,NULL,18844,NULL,2
20907,1,2014-12-08,0,NULL,18845,NULL,2
20909,1,2015-11-18,0,NULL,18846,NULL,2
20910,1,2016-01-25,0,NULL,18847,NULL,2
20911,1,2016-05-20,0,NULL,18848,NULL,2
20912,1,2015-12-19,0,NULL,18849,NULL,2
20913,1,2015-06-17,0,NULL,18850,NULL,2
20914,1,2016-02-22,0,NULL,18851,NULL,2
20915,1,2014-07-23,0,NULL,18852,NULL,2
20916,1,2015-12-17,0,NULL,18853,NULL,2
20917,1,2014-09-01,0,NULL,18854,NULL,2
20919,1,2015-12-25,0,NULL,18855,NULL,2
20921,1,2014-09-23,0,NULL,18856,NULL,2
20922,1,2016-05-24,0,NULL,18857,NULL,2
20923,1,2014-06-16,0,NULL,18858,NULL,2
20924,1,2015-05-15,0,NULL,18859,NULL,2
20925,1,2014-07-01,0,NULL,18860,NULL,2
20926,1,2014-08-24,0,NULL,18861,NULL,2
20927,1,2014-10-26,0,NULL,18862,NULL,2
20928,1,2016-03-20,0,NULL,18863,NULL,2
20929,1,2016-03-01,0,NULL,18864,NULL,2
20930,1,2016-04-10,0,NULL,18865,NULL,2
20932,1,2014-09-23,0,NULL,18867,NULL,2
20933,1,2014-09-23,0,NULL,18868,NULL,2
20934,1,2016-03-19,0,NULL,18869,NULL,2
20936,1,2016-04-22,0,NULL,18870,NULL,2
20938,1,2015-12-20,0,NULL,18871,NULL,2
20939,1,2015-12-18,0,NULL,18872,NULL,2
20940,1,2015-12-18,0,NULL,18873,NULL,2
20941,1,2013-03-27,0,NULL,18874,NULL,2
20942,1,2015-12-08,0,NULL,18875,NULL,2
20943,1,2014-11-27,0,NULL,18876,NULL,2
20944,1,2015-04-18,0,NULL,18877,NULL,2
20945,1,2013-07-20,0,NULL,18878,NULL,2
20946,1,2015-04-09,0,NULL,18879,NULL,2
20947,1,2016-07-26,0,NULL,18880,NULL,2
20948,1,2014-03-22,0,NULL,18881,NULL,2
20949,1,2015-01-24,0,NULL,18882,NULL,2
20950,1,2015-09-14,0,NULL,18883,NULL,2
20951,1,2015-02-12,0,NULL,18884,NULL,2
20952,1,2014-09-06,0,NULL,18885,NULL,2
20953,1,2014-05-10,0,NULL,18886,NULL,2
20954,1,2014-08-17,0,NULL,18887,NULL,2
20955,1,2014-10-01,0,NULL,18888,NULL,2
20956,1,2016-07-21,0,NULL,18889,NULL,2
20957,1,2014-05-07,0,NULL,18890,NULL,2
20958,1,2016-03-22,0,NULL,18891,NULL,2
20959,1,2014-08-22,0,NULL,18892,NULL,2
20960,1,2015-01-04,0,NULL,18893,NULL,2
20962,1,2016-08-19,0,NULL,18895,NULL,2
20963,1,2016-05-27,0,NULL,18896,NULL,2
20964,1,2008-06-17,0,NULL,18897,NULL,2
20965,1,2014-06-05,0,NULL,18898,NULL,2
20966,1,2015-12-19,0,NULL,18899,NULL,2
20967,1,2014-12-18,0,NULL,18900,NULL,2
20968,1,2015-05-07,0,NULL,18901,NULL,2
20969,1,2011-12-08,0,NULL,18902,NULL,2
20970,1,2016-04-05,0,NULL,18903,NULL,2
20971,1,2015-11-15,0,NULL,18904,NULL,2
20972,1,2015-10-06,0,NULL,18905,NULL,2
20973,1,2015-01-24,0,NULL,18906,NULL,2
20974,1,2015-01-29,0,NULL,18907,NULL,2
20975,1,2014-11-20,0,NULL,18908,NULL,2
20976,1,2014-09-29,0,NULL,18909,NULL,2
20978,1,2016-09-10,0,NULL,18911,NULL,2
20979,1,2010-05-19,0,NULL,18912,NULL,2
20980,1,2015-11-05,0,NULL,18913,NULL,2
20981,1,2015-04-15,0,NULL,18914,NULL,2
20991,1,2015-05-24,0,NULL,18915,NULL,2
20995,1,2015-11-04,0,NULL,18917,NULL,2
20996,1,2016-12-18,0,NULL,18918,NULL,2
21000,1,2016-06-13,0,NULL,18919,NULL,2
21001,1,2015-08-10,0,NULL,18920,NULL,2
21002,1,2015-12-11,0,NULL,18921,NULL,2
21003,1,2015-11-15,0,NULL,18922,NULL,2
21004,1,2017-04-09,0,NULL,18923,NULL,2
21005,1,2015-09-30,0,NULL,18924,NULL,2
21006,1,2016-12-13,0,NULL,18925,NULL,2
21009,1,2014-10-23,0,NULL,18926,NULL,2
21010,1,2016-02-01,0,NULL,18927,NULL,2
21013,1,2016-07-06,0,NULL,18929,NULL,2
21014,1,2016-05-25,0,NULL,18930,NULL,2
21016,1,2016-07-24,0,NULL,18931,NULL,2
21017,1,2014-08-01,0,NULL,18932,NULL,2
21018,1,2017-10-25,0,NULL,18933,NULL,2
21019,1,2015-09-30,0,NULL,18934,NULL,2
21020,1,2014-01-10,0,NULL,18935,NULL,2
21021,1,2015-12-24,0,NULL,18936,NULL,2
21023,1,2014-05-23,0,NULL,18937,NULL,2
21025,1,2017-01-20,0,NULL,18938,NULL,2
21026,1,2018-05-21,0,NULL,18939,NULL,2
21027,1,2018-06-11,0,NULL,18940,NULL,2
21028,1,2015-05-25,0,NULL,18941,NULL,2
21029,1,2014-09-12,0,NULL,18942,NULL,2
21030,1,2017-01-20,0,NULL,18943,NULL,2
21031,1,2015-12-11,0,NULL,18944,NULL,2
21032,1,2016-05-25,0,NULL,18945,NULL,2
21034,1,2016-02-01,0,NULL,18947,NULL,2
21036,1,2018-05-29,0,NULL,18948,NULL,2
21038,1,2014-07-03,0,NULL,18950,NULL,2
21039,1,2016-07-03,0,NULL,18951,NULL,2
21040,1,2014-10-08,0,NULL,18952,NULL,2
21041,1,2017-03-21,0,NULL,18953,NULL,2
21042,1,2014-04-28,0,NULL,18954,NULL,2
21043,1,2014-02-09,0,NULL,18955,NULL,2
21044,1,2014-12-30,0,NULL,18956,NULL,2
21045,1,2015-05-01,0,NULL,18957,NULL,2
21046,1,2016-06-15,0,NULL,18958,NULL,2
21047,1,2016-05-15,0,NULL,18959,NULL,2
21048,1,2015-12-17,0,NULL,18960,NULL,2
21050,1,2015-12-07,0,NULL,18962,NULL,2
21051,1,2014-08-02,0,NULL,18963,NULL,2
21054,1,2014-11-16,0,NULL,18965,NULL,2
21063,1,2017-04-09,0,NULL,18966,NULL,2
21064,1,2015-01-10,0,NULL,18967,NULL,2
21067,1,2016-07-06,0,NULL,18969,NULL,2
21068,1,2015-02-10,0,NULL,18970,NULL,2
21069,1,2015-12-07,0,NULL,18971,NULL,2
21071,1,2013-12-30,0,NULL,18972,NULL,2
21072,1,2015-11-04,0,NULL,18973,NULL,2
21073,1,2018-05-26,0,NULL,23736,NULL,2
21075,1,2016-12-17,0,NULL,18975,NULL,2
21076,1,2017-03-07,0,NULL,18976,NULL,2
21077,1,2018-07-09,0,NULL,18977,NULL,2
21079,1,2017-06-23,0,NULL,18978,NULL,2
21080,1,2018-02-08,0,NULL,18979,NULL,2
21081,1,2016-02-29,0,NULL,18980,NULL,2
21082,1,2014-05-04,0,NULL,18981,NULL,2
21084,1,2017-07-28,0,NULL,18983,NULL,2
21085,1,2017-05-02,0,NULL,18984,NULL,2
21103,1,2014-11-24,0,NULL,18985,NULL,2
21105,1,2015-04-11,0,NULL,18986,NULL,2
21106,1,2014-04-10,0,NULL,18987,NULL,2
21107,1,2015-04-10,0,NULL,18988,NULL,2
21109,1,2014-06-29,0,NULL,18989,NULL,2
21113,1,2015-07-30,0,NULL,18990,NULL,2
21114,1,2015-09-18,0,NULL,18991,NULL,2
21116,1,2014-12-09,0,NULL,18992,NULL,2
21117,1,2015-08-16,0,NULL,18993,NULL,2
21118,1,2014-11-17,0,NULL,18994,NULL,2
21120,1,2015-05-27,0,NULL,18995,NULL,2
21121,1,2015-05-02,0,NULL,18996,NULL,2
21122,1,2015-07-20,0,NULL,18997,NULL,2
21123,1,2014-08-01,0,NULL,18998,NULL,2
21124,1,2015-01-20,0,NULL,18999,NULL,2
21125,1,2014-12-06,0,NULL,19000,NULL,2
21126,1,2012-07-24,0,NULL,19001,NULL,2
21127,1,2015-05-23,0,NULL,19002,NULL,2
21129,1,2014-06-25,0,NULL,19003,NULL,2
21130,1,2015-02-13,0,NULL,19004,NULL,2
21131,1,2014-12-18,0,NULL,19005,NULL,2
21133,1,2015-01-20,0,NULL,19006,NULL,2
21134,1,2015-03-06,0,NULL,19007,NULL,2
21135,1,2015-03-23,0,NULL,19008,NULL,2
21137,1,2015-06-22,0,NULL,19009,NULL,2
21138,1,2015-03-05,0,NULL,19010,NULL,2
21139,1,2015-09-07,0,NULL,19011,NULL,2
21140,1,2015-04-03,0,NULL,19012,NULL,2
21141,1,2014-12-03,0,NULL,19013,NULL,2
21142,1,2015-02-22,0,NULL,19014,NULL,2
21144,1,2015-07-16,0,NULL,19015,NULL,2
21145,1,2015-02-08,0,NULL,19016,NULL,2
21147,1,2014-11-27,0,NULL,19017,NULL,2
21148,1,2014-11-21,0,NULL,19018,NULL,2
21149,1,2014-11-08,0,NULL,19019,NULL,2
21154,1,2015-01-18,0,NULL,19020,NULL,2
21155,1,2014-09-20,0,NULL,19021,NULL,2
21156,1,2014-08-19,0,NULL,19022,NULL,2
21158,1,2014-08-11,0,NULL,19023,NULL,2
21159,1,2015-08-19,0,NULL,19024,NULL,2
21163,1,2015-10-01,0,NULL,19025,NULL,2
21167,1,2015-02-09,0,NULL,19026,NULL,2
21168,1,2015-04-25,0,NULL,19027,NULL,2
21169,1,2014-11-23,0,NULL,19028,NULL,2
21170,1,2014-12-09,0,NULL,19029,NULL,2
21171,1,2014-12-03,0,NULL,19030,NULL,2
21172,1,2014-12-14,0,NULL,19031,NULL,2
21175,1,2014-07-26,0,NULL,19032,NULL,2
21176,1,2015-04-12,0,NULL,19033,NULL,2
21177,1,2015-04-02,0,NULL,19034,NULL,2
21179,1,2010-09-05,0,NULL,19035,NULL,2
21180,1,2014-12-10,0,NULL,19036,NULL,2
21181,1,2015-02-08,0,NULL,19037,NULL,2
21182,1,2015-09-17,0,NULL,19038,NULL,2
21183,1,2015-05-14,0,NULL,19039,NULL,2
21185,1,2014-08-12,0,NULL,19040,NULL,2
21186,1,2015-09-14,0,NULL,19041,NULL,2
21189,1,2014-11-14,0,NULL,19042,NULL,2
21191,1,2015-02-24,0,NULL,19043,NULL,2
21193,1,2014-07-04,0,NULL,19044,NULL,2
21194,1,2014-05-12,0,NULL,19045,NULL,2
21195,1,2014-12-17,0,NULL,19046,NULL,2
21196,1,2015-05-11,0,NULL,19047,NULL,2
21197,1,2016-01-21,0,NULL,19048,NULL,2
21199,1,2015-08-10,0,NULL,19049,NULL,2
21200,1,2014-02-09,0,NULL,19050,NULL,2
21201,1,2015-01-22,0,NULL,19051,NULL,2
21202,1,2014-11-07,0,NULL,19052,NULL,2
21204,1,2015-07-10,0,NULL,19053,NULL,2
21205,1,2015-04-10,0,NULL,19054,NULL,2
21206,1,2014-11-28,0,NULL,19055,NULL,2
21207,1,2014-12-23,0,NULL,19056,NULL,2
21208,1,2015-04-26,0,NULL,19057,NULL,2
21209,1,2013-10-06,0,NULL,19058,NULL,2
21210,1,2013-11-14,0,NULL,19059,NULL,2
21211,1,2015-08-24,0,NULL,19060,NULL,2
21215,1,2015-05-28,0,NULL,19061,NULL,2
21216,1,2015-01-19,0,NULL,19062,NULL,2
21217,1,2014-07-28,0,NULL,19063,NULL,2
21225,1,2015-01-27,0,NULL,19064,NULL,2
21226,1,2014-12-06,0,NULL,19065,NULL,2
21227,1,2014-10-21,0,NULL,19066,NULL,2
21228,1,2015-06-18,0,NULL,19067,NULL,2
21229,1,2014-12-25,0,NULL,19068,NULL,2
21230,1,2014-08-05,0,NULL,19069,NULL,2
21233,1,2014-06-12,0,NULL,19071,NULL,2
21235,1,2011-04-01,0,NULL,19072,NULL,2
21237,1,2015-11-22,0,NULL,19073,NULL,2
21239,1,2014-12-16,0,NULL,19074,NULL,2
21240,1,2015-05-20,0,NULL,19075,NULL,2
21241,1,2014-10-15,0,NULL,19076,NULL,2
21242,1,2015-09-13,0,NULL,19077,NULL,2
21243,1,2015-02-15,0,NULL,19078,NULL,2
