industryID,feeID,dateofpayments,reciptNo,paidamount,applicationID,fno,feestatus,calDate,calAmount,TranNo
323,2,2015-10-01,125018,9256.5,24212,11931,Paid,2015-12-02,9256.5,NULL
195,2,NULL,,0,24212,11932,Pending,2015-12-02,0,NULL
263,2,2015-11-17,132986,9256.5,24212,11933,Paid,2015-12-03,9256.5,NULL
20409,2,2015-11-03,129654,9256.5,18544,11934,Paid,2015-12-03,9256.5,NULL
4,2,NULL,,0,24212,11935,Pending,2015-12-03,0,NULL
21529,2,2015-10-23,129603,9256.5,19282,11936,Paid,2015-12-03,9256.5,NULL
146,2,NULL,,0,24212,11937,Pending,2015-12-03,0,NULL
20344,2,2015-10-19,129553,9256.5,18491,11938,Paid,2015-12-03,9256.5,NULL
19869,2,2015-11-04,129966,9256.5,18194,11939,Paid,2015-12-03,9256.5,NULL
21488,2,2015-09-29,129400,9256.5,19253,11940,Paid,2015-12-03,9256.5,NULL
21077,2,2015-10-14,129520,7405.2,18977,11941,Paid,2015-12-03,7405.2,NULL
19574,2,2015-11-06,129693,9256.5,17946,11942,Paid,2015-12-03,9256.5,NULL
4704,2,2015-06-19,26774,7405.2,6674,11943,Paid,2015-12-03,7405.2,NULL
22517,2,2015-07-28,129576,9256.5,19978,11944,Paid,2015-12-03,9256.5,NULL
25512,2,2015-05-22,121276,7405.2,22225,11945,Paid,2015-12-03,7405.2,NULL
4786,1,2013-03-14,14758,11424,6738,11946,Paid,2015-12-03,11424,NULL
20768,2,2015-10-29,129632,9256.5,18745,11947,Paid,2015-12-03,9256.5,NULL
4787,1,2013-09-20,16603,11424,6739,11948,Paid,2015-12-03,11424,NULL
25877,2,2015-11-16,132367,9256.5,24212,11949,Paid,2015-12-03,9256.5,NULL
491,2,2015-11-16,132968,9256.5,24212,11950,Paid,2015-12-03,9256.5,NULL
27411,2,2015-06-26,124832,9256.5,24212,11951,Paid,2015-12-04,9256.5,NULL
27412,2,2015-10-12,131081,9256.5,24212,11952,Paid,2015-12-04,9256.5,NULL
27413,2,2015-10-14,89795,7405.2,24212,11953,Paid,2015-12-04,7405.2,NULL
11174,2,2015-11-13,123443,9256.5,11979,11954,Paid,2015-12-04,0,NULL
27415,2,2015-11-16,132972,7405.2,24212,11955,Paid,2015-12-04,7405.2,NULL
27416,2,2015-11-16,132971,7405.2,24212,11956,Paid,2015-12-04,7405.2,NULL
27417,2,NULL,,0,24212,11957,Pending,2015-12-04,0,NULL
21519,2,2015-11-16,129742,9256.5,19278,11958,Paid,2015-12-04,9256.5,NULL
27418,2,NULL,,0,24212,11959,Pending,2015-12-04,0,NULL
27419,2,NULL,,0,24212,11960,Pending,2015-12-04,0,NULL
10822,2,2015-05-27,110501,9256.6,11639,11961,Paid,2015-12-04,0,NULL
11026,2,2015-05-12,110535,9256.5,11841,11962,Paid,2015-12-04,0,NULL
2977,1,2010-07-16,5789,7539.6,5359,11963,Paid,2015-12-07,7539.6,NULL
2837,1,2013-09-30,16708,7466.4,5303,11964,Paid,2015-12-07,7466.4,NULL
2837,1,2013-09-10,16491,3427.2,5303,11965,Paid,2015-12-07,3427.2,NULL
2754,1,2013-10-02,16746,7466.4,5247,11966,Paid,2015-12-07,7466.4,NULL
26783,1,NULL,,0,23466,11967,Pending,2015-12-07,0,NULL
3132,1,2010-10-07,6558,7539.6,5449,11968,Paid,2015-12-07,7539.6,NULL
4734,1,2013-06-21,15570,3427.2,6701,11969,Paid,2015-12-07,3427.2,NULL
3130,1,2010-08-20,6123,7539.6,5447,11970,Paid,2015-12-07,7539.6,NULL
2746,1,2013-08-30,16368,7466.4,5240,11971,Paid,2015-12-07,7466.4,NULL
3087,1,2013-05-02,15177,7466.4,5404,11972,Paid,2015-12-07,7466.4,NULL
2796,1,2014-03-10,18946,7466.4,5274,11973,Paid,2015-12-07,7466.4,NULL
2796,1,2003-02-14,64559,3427.2,5274,11974,Paid,2015-12-07,3427.2,NULL
3171,1,2013-12-19,17818,7466.4,5487,11975,Paid,2015-12-07,7466.4,NULL
27421,1,NULL,,0,24212,11976,Pending,2015-12-07,0,NULL
19558,2,2014-03-26,97694,9333,17931,11977,Paid,2015-12-08,9333,NULL
2996,1,2010-08-09,6129,7466.4,5363,11978,Paid,2015-12-09,7466.4,NULL
23216,2,NULL,129969,9256.5,20366,11979,Paid,2015-12-09,9256.5,NULL
2885,1,2013-07-23,15937,7466.4,5329,11980,Paid,2015-12-09,7466.4,NULL
21539,2,2015-10-23,129306,9256.5,19289,11981,Paid,2015-12-09,9256.5,NULL
22828,2,2015-06-17,124156,9257,20185,11982,Paid,2015-12-09,9257,NULL
20840,1,2015-09-29,129409,1234.2,18788,11983,Paid,2015-12-09,1234.2,NULL
20675,2,2015-10-30,129643,9260,18673,11984,Paid,2015-12-09,9260,NULL
21576,2,2015-11-05,129800,9256.5,19315,11985,Paid,2015-12-09,9256.5,NULL
21889,2,2015-07-30,129418,7405.2,19540,11986,Paid,2015-12-09,7405.2,NULL
19582,2,2015-07-27,129396,9256.5,17953,11987,Paid,2015-12-09,9256.5,NULL
22813,2,2015-11-06,129687,9256.5,20173,11988,Paid,2015-12-09,9256.5,NULL
21076,2,2015-10-22,129590,7405.2,18976,11989,Paid,2015-12-09,7405.2,NULL
4019,1,2011-07-19,8894,11424,6159,11990,Paid,2015-12-10,11424,NULL
4019,1,2012-04-23,62873,7466.4,6159,11991,Paid,2015-12-10,7466.4,NULL
20671,2,2015-11-20,129828,9256.5,18671,11992,Paid,2015-12-10,9256.5,NULL
20233,2,2015-11-16,129734,9256.5,18414,11993,Paid,2015-12-10,9256.5,NULL
22561,2,2015-11-23,129830,9256.5,20007,11994,Paid,2015-12-10,9256.5,NULL
20324,2,2015-09-25,129379,7405.2,18482,11995,Paid,2015-12-10,7405.2,NULL
19837,2,2015-10-23,129609,9260,18166,11996,Paid,2015-12-11,9260,NULL
25591,2,2015-11-03,129657,9256.5,22283,11997,Paid,2015-12-11,9256.5,NULL
3972,1,2012-08-23,12676,7466.4,6117,11998,Paid,2015-12-11,7466.4,NULL
3972,1,2010-02-17,11875,5768,6117,11999,Paid,2015-12-11,5768,NULL
19754,2,2015-11-17,129740,9256.5,18092,12000,Paid,2015-12-11,9256.5,NULL
20181,2,2015-10-05,129447,7406,18383,12001,Paid,2015-12-11,7406,NULL
22038,2,2015-07-16,124377,9256.5,19637,12002,Paid,2015-12-11,9256.5,NULL
3973,1,2014-02-28,18683,3427.2,6118,12003,Paid,2015-12-11,3427.2,NULL
20646,2,2015-09-28,129385,7405.2,18650,12004,Paid,2015-12-11,7405.2,NULL
23186,2,2015-10-22,129591,9256.5,20355,12005,Paid,2015-12-11,9256.5,NULL
22553,2,2015-10-22,129928,9256.5,20002,12006,Paid,2015-12-11,9256.5,NULL
21992,2,2015-10-20,129566,9256.5,19611,12007,Paid,2015-12-11,9256.5,NULL
21830,2,2015-11-18,129791,7405.2,19503,12008,Paid,2015-12-11,7405.2,NULL
20098,2,2015-10-09,129491,7405.2,18338,12009,Paid,2015-12-11,7405.2,NULL
22797,2,NULL,129481,9256.5,20158,12010,Paid,2015-12-11,9256.5,NULL
22531,2,2015-12-03,129943,3256.5,19986,12011,Paid,2015-12-11,3256.5,NULL
22815,2,2015-02-19,115351,9256.5,20174,12012,Paid,2015-12-11,9256.5,NULL
4012,1,2012-11-22,63756,7466.4,6152,12013,Paid,2015-12-11,7466.4,NULL
4012,1,2012-11-07,13432,11424,6152,12014,Paid,2015-12-11,11424,NULL
10864,2,2015-11-11,123446,9256.5,11680,12015,Paid,2015-12-11,0,NULL
21552,2,2015-10-29,129930,9256.5,19297,12016,Paid,2015-12-12,9256.5,NULL
22820,2,2015-11-17,129747,9256.5,20178,12017,Paid,2015-12-12,9256.5,NULL
27430,1,2014-12-19,23973,11424,24212,12018,Paid,2015-12-14,11424,NULL
4043,1,2014-06-23,20998,3427.2,6183,12019,Paid,2015-12-14,3427.2,NULL
4020,1,2014-03-12,19043,7466.4,6160,12020,Paid,2015-12-14,7466.4,NULL
4020,1,2012-06-07,11924,11424,6160,12021,Paid,2015-12-14,11424,NULL
3928,1,2014-09-04,22175,7466.4,6095,12022,Paid,2015-12-14,7466.4,NULL
4009,1,2015-10-23,29024,7405.2,6149,12023,Paid,2015-12-14,7405.2,NULL
4009,1,2013-11-04,17114,11424,6149,12024,Paid,2015-12-14,11424,NULL
3935,1,2013-01-03,13997,7466.4,6101,12025,Paid,2015-12-14,7466.4,NULL
3935,1,2012-12-21,13905,3427.2,6101,12026,Paid,2015-12-14,3427.2,NULL
27431,1,2015-06-10,124089,11322,24212,12027,Paid,2015-12-14,11322,NULL
27431,2,2015-09-14,129306,9256.5,24212,12028,Paid,2015-12-14,9256.5,NULL
3939,1,2012-02-06,10858,7466.4,6103,12029,Paid,2015-12-14,7466.4,NULL
27423,1,NULL,121304,11322,24212,12030,Paid,2015-12-14,11322,NULL
27423,2,2015-11-26,129836,7405.2,24212,12031,Paid,2015-12-14,7405.2,NULL
3939,1,2010-09-21,32908,1153.6,6103,12032,Paid,2015-12-14,1153.6,NULL
27408,1,2015-07-09,124337,3396.6,24212,12033,Paid,2015-12-14,3396.6,NULL
27408,2,2015-10-19,129556,7405.2,24212,12034,Paid,2015-12-14,7405.2,NULL
3930,1,2015-11-24,29555,4245.75,6097,12035,Paid,2015-12-14,4245.75,NULL
3916,1,2009-09-11,3578,7539.6,6083,12036,Paid,2015-12-14,7539.6,NULL
3916,1,NULL,11865,11536,6083,12037,Paid,2015-12-14,11536,NULL
10870,2,2015-11-26,1234469,9256.5,11686,12038,Paid,2015-12-14,0,NULL
3931,1,2011-11-25,10185,7466.4,6098,12039,Paid,2015-12-14,7466.4,NULL
3931,1,NULL,,0,6098,12040,Pending,2015-12-14,0,NULL
3931,1,NULL,,0,6098,12041,Pending,2015-12-14,0,NULL
3941,1,2015-01-16,24272,11322,6104,12042,Paid,2015-12-14,11322,NULL
10804,2,2015-12-03,123482,7406,11621,12043,Paid,2015-12-15,0,NULL
10738,2,2015-11-04,123430,9256.5,11555,12044,Paid,2015-12-15,0,NULL
25683,1,2012-10-22,13303,11424,22347,12045,Paid,2015-12-15,11424,NULL
2859,1,2010-03-30,5062,7539.6,5317,12046,Paid,2015-12-16,7539.6,NULL
3103,1,2014-10-13,22735,3427.2,5420,12047,Paid,2015-12-16,3427.2,NULL
3103,1,2010-09-13,6349,3460.8,5420,12048,Paid,2015-12-16,3460.8,NULL
3054,2,2015-05-05,25962,7405.2,5382,12049,Paid,2015-12-16,7405.2,NULL
11152,1,2015-12-11,123508,9256.5,11958,12050,Paid,2015-12-16,0,NULL
11634,2,2015-12-10,123500,7406,12402,12051,Paid,2015-12-16,0,NULL
11151,2,2015-11-09,123436,9256.5,11957,12052,Paid,2015-12-17,0,NULL
27441,1,2015-10-19,123405,11322,24212,12053,Paid,2015-12-18,0,NULL
4775,1,2013-06-11,15460,11424,6732,12054,Paid,2015-12-18,11424,NULL
27441,1,2015-10-19,123405,11322,24212,12055,Paid,2015-12-18,0,NULL
4708,1,2015-03-12,25242,11322,6678,12056,Paid,2015-12-18,11322,NULL
4802,2,2013-12-26,17895,7466.4,6750,12057,Paid,2015-12-18,7466.4,NULL
4802,1,2013-12-04,17638,11424,6750,12058,Paid,2015-12-18,11424,NULL
27441,1,2015-10-19,123405,11322,24212,12059,Paid,2015-12-18,0,NULL
4755,2,2015-10-23,29014,7405.2,6717,12060,Paid,2015-12-18,7405.2,NULL
4754,1,2013-05-10,15198,11424,6716,12061,Paid,2015-12-18,11424,NULL
22800,2,2015-05-24,129143,9256.5,20161,12062,Paid,2015-12-18,9256.5,NULL
20963,2,2015-11-17,129738,9256.5,18896,12063,Paid,2015-12-18,9256.5,NULL
2765,1,2015-05-05,25962,7405.2,5255,12064,Paid,2015-12-18,7405.2,NULL
2765,1,2015-04-24,25863,5661,5255,12065,Paid,2015-12-18,5661,NULL
2660,1,2009-04-01,2403,11312,5159,12066,Paid,2015-12-21,11312,NULL
2997,1,2009-12-30,4414,7539.6,5364,12067,Paid,2015-12-22,7539.6,NULL
3072,1,2009-03-24,2318,7393.2,5389,12068,Paid,2015-12-22,7393.2,NULL
3011,1,2013-02-13,14422,4284,5369,12069,Paid,2015-12-22,4284,NULL
3057,1,2013-01-28,14235,4284,5383,12070,Paid,2015-12-22,4284,NULL
2941,1,2015-08-21,27981,7405.2,5348,12071,Paid,2015-12-22,7405.2,NULL
27447,2,2015-09-22,124979,9256.5,24212,12072,Paid,2015-12-23,9256.5,NULL
170,2,2015-12-01,133042,9256.5,24212,12073,Paid,2015-12-23,9256.5,NULL
2845,1,2015-09-17,28390,7405.2,5310,12074,Paid,2015-12-23,7405.2,NULL
2813,1,2015-08-13,27707,7405.2,5285,12075,Paid,2015-12-23,7405.2,NULL
2745,1,2015-04-24,25868,4245.75,5239,12076,Paid,2015-12-23,4245.75,NULL
21036,2,2015-10-15,129524,7405.2,18948,12077,Paid,2015-12-23,7405.2,NULL
21536,2,2015-12-10,129997,9257,19287,12078,Paid,2015-12-23,9257,NULL
19763,2,2015-12-07,129960,9256.5,18099,12079,Paid,2015-12-23,9256.5,NULL
2797,1,2009-08-18,3378,7539.6,5275,12080,Paid,2015-12-23,7539.6,NULL
22579,2,2015-12-23,129941,9256.5,20019,12081,Paid,2015-12-23,9256.5,NULL
4747,2,2015-01-05,24180,7405.2,6710,12082,Paid,2015-12-23,7405.2,NULL
3115,1,2015-08-03,7800,3427.2,5432,12083,Paid,2015-12-23,3427.2,NULL
19935,2,2015-12-01,129916,7405.2,24212,12084,Paid,2015-12-23,7405.2,NULL
19935,2,2015-12-01,129916,7405.2,24212,12085,Paid,2015-12-23,7405.2,NULL
23290,1,2011-11-09,51897,11424,20401,12086,Paid,2015-12-23,11424,NULL
23290,2,2011-11-23,51958,7466.4,20401,12087,Paid,2015-12-23,7466.4,NULL
23290,1,2015-05-20,121259,11322,20401,12088,Paid,2015-12-23,11322,NULL
23290,2,2015-08-03,124501,7405.2,20401,12089,Paid,2015-12-23,7405.2,NULL
3099,2,2015-02-24,24935,7466.4,5416,12090,Paid,2015-12-23,7466.4,NULL
3099,1,2014-10-13,22724,11424,5416,12091,Paid,2015-12-23,11424,NULL
21779,2,2015-09-01,129208,9256.5,19467,12092,Paid,2015-12-23,9256.5,NULL
20221,2,2015-10-23,129611,9256.5,18408,12093,Paid,2015-12-23,9256.5,NULL
2561,2,2015-03-19,25353,7405.2,5077,12094,Paid,2015-12-23,7405.2,NULL
19874,2,2015-10-26,"29041 SALE No.",9256.5,18199,12095,Paid,2015-12-23,9256.5,NULL
11177,2,2015-07-15,123190,9256.5,11982,12096,Paid,2015-12-23,0,NULL
2963,1,2014-03-21,19300,7466.4,5356,12097,Paid,2015-12-23,7466.4,NULL
21804,2,2015-12-04,129951,9256.5,19488,12098,Paid,2015-12-26,9256.5,NULL
20296,2,2015-11-06,129694,7405.2,18461,12099,Paid,2015-12-26,7405.2,NULL
22250,2,2015-12-02,129937,9256.5,19798,12100,Paid,2015-12-26,9256.5,NULL
20127,2,2015-11-24,129847,9256.5,18353,12101,Paid,2015-12-26,9256.5,NULL
21735,2,2015-11-19,129819,9256.5,19433,12102,Paid,2015-12-26,9256.5,NULL
21786,2,2015-12-11,180010,9256.5,22923,12103,Paid,2015-12-26,9256.5,NULL
20295,2,2015-12-07,129967,9256.5,18460,12104,Paid,2015-12-26,9256.5,NULL
20303,2,2015-09-08,129261,7405.2,18467,12105,Paid,2015-12-26,7405.2,NULL
20240,1,2015-11-18,129803,7405.2,18418,12106,Paid,2015-12-26,7405.2,NULL
20692,2,2015-11-26,129849,9256.5,18685,12107,Paid,2015-12-26,9256.5,NULL
24898,2,2015-11-18,129795,9333.5,24212,12108,Paid,2015-12-26,9333,NULL
20657,2,2015-12-02,129925,9256.5,18661,12109,Paid,2015-12-26,9256.5,NULL
22008,2,2015-12-05,129978,9256.5,19621,12110,Paid,2015-12-26,9256.5,NULL
19935,2,2015-12-01,129916,7405.2,22471,12111,Paid,2015-12-26,7405.2,NULL
21740,2,2015-11-20,129911,9256.5,19437,12112,Paid,2015-12-26,9256.5,NULL
14,2,2015-12-23,15554,9256.5,24212,12113,Paid,2015-12-28,9256.5,NULL
14,1,NULL,,1200,24212,12114,Paid,2015-12-28,1200,NULL
27451,1,2014-03-24,97521,5712,24212,12115,Paid,2015-12-28,5712,NULL
27451,2,2015-10-02,129436,7466.4,24212,12116,Paid,2015-12-28,7466.4,NULL
3096,2,2015-09-22,28458,7405.2,5413,12117,Paid,2015-12-28,7405.2,NULL
3096,1,2015-02-20,24889,3396,5413,12118,Paid,2015-12-28,3396,NULL
22718,2,2015-03-19,97612,7466.4,20114,12119,Paid,2015-12-28,7466.4,NULL
22037,2,2014-01-05,108943,9333,19636,12120,Paid,2015-12-28,9333,NULL
22037,2,2015-11-06,129691,9333,19636,12121,Paid,2015-12-28,9333,NULL
22633,2,2014-02-13,87929,7470,20056,12122,Paid,2015-12-28,7470,NULL
27341,2,2015-12-08,123489,7405.2,24113,12123,Paid,2015-12-28,0,NULL
22643,2,2014-02-26,88051,7466.4,20063,12124,Paid,2015-12-28,7466.4,NULL
22699,2,2014-03-19,97607,7466.4,20100,12125,Paid,2015-12-28,7466.4,NULL
3084,2,2013-07-15,15849,7466.4,5401,12126,Paid,2015-12-28,7466.4,NULL
3084,1,2013-04-02,14913,4284,5401,12127,Paid,2015-12-28,4284,NULL
21781,2,2015-12-14,130028,9256.5,19469,12128,Paid,2015-12-28,9256.5,NULL
22765,2,2013-12-13,87573,7470,20138,12129,Paid,2015-12-28,7470,NULL
21712,2,2015-01-21,115175,9333,19420,12130,Paid,2015-12-28,9333,NULL
22708,2,2014-03-13,88861,7466,20106,12131,Paid,2015-12-28,7466,NULL
21712,2,2015-11-03,129659,9256.5,19420,12132,Paid,2015-12-28,9256.5,NULL
22642,2,2015-03-30,88371,7466.4,20062,12133,Paid,2015-12-28,7466.4,NULL
22695,2,2015-04-30,98080,7466.4,20098,12134,Paid,2015-12-28,7466.4,NULL
21712,2,2015-08-04,128053,9256.5,19420,12135,Paid,2015-12-28,9256.5,NULL
22730,2,2014-03-13,88257,7466.4,20119,12136,Paid,2015-12-28,7466.4,NULL
22729,2,2015-04-02,97746,7467,20118,12137,Paid,2015-12-28,7467,NULL
3081,1,2015-05-22,26315,11322,5398,12138,Paid,2015-12-28,11322,NULL
3081,2,2015-01-23,24407,7405.2,5398,12139,Paid,2015-12-28,7405.2,NULL
21775,2,2015-12-12,130027,9256.5,19463,12140,Paid,2015-12-28,9256.5,NULL
23213,2,2015-11-13,129727,9256.5,20365,12141,Paid,2015-12-29,9256.5,NULL
19716,2,2015-12-23,133750,7405.2,18060,12142,Paid,2015-12-29,7405.2,NULL
11334,2,2015-12-09,123493,7405.2,12115,12143,Paid,2015-12-29,0,NULL
23271,1,2010-09-08,35527,11536,20386,12144,Paid,2015-12-29,11536,NULL
23271,2,2011-10-03,47553,9333,20386,12145,Paid,2015-12-29,9333,NULL
23271,1,2014-03-10,88197,11424,20386,12146,Paid,2015-12-29,11424,NULL
19716,2,2015-12-23,133750,7405.2,18060,12147,Paid,2015-12-29,7405.2,NULL
23145,1,2014-04-03,97807,5712,20339,12148,Paid,2015-12-29,5712,NULL
19646,2,2015-12-14,130020,7405.2,17998,12149,Paid,2015-12-29,7405.2,NULL
21964,2,2015-12-14,130017,7405.2,19589,12150,Paid,2015-12-29,7405.2,NULL
23231,1,2015-02-24,115392,11322,20372,12151,Paid,2015-12-29,11322,NULL
23231,2,2015-04-30,121114,9256.5,20372,12152,Paid,2015-12-29,9256.5,NULL
21834,2,2015-12-14,130018,7405.2,19505,12153,Paid,2015-12-29,7405.2,NULL
23150,1,2014-03-06,88143,11424,20340,12154,Paid,2015-12-29,11424,NULL
21671,2,2015-11-19,129813,7405.2,19386,12155,Paid,2015-12-29,7405.2,NULL
3151,1,2015-02-23,24897,7405.2,5468,12156,Paid,2015-12-29,7405.2,NULL
3151,1,2014-02-24,18558,3427.2,5468,12157,Paid,2015-12-29,3427.2,NULL
27111,1,2015-06-15,26656,7405.2,23822,12158,Paid,2015-12-29,7405.2,NULL
11533,2,NULL,,0,12306,12159,Pending,2015-12-30,9256.5,NULL
11666,1,2015-12-28,123538,3396.6,12434,12160,Paid,2015-12-30,0,NULL
11625,2,2015-12-21,123522,9256.5,24212,12161,Paid,2015-12-30,0,NULL
11080,2,2015-12-29,123540,9256.5,11886,12162,Paid,2015-12-30,0,NULL
10734,2,2015-12-23,123530,9256.5,11551,12163,Paid,2015-12-30,0,NULL
10920,2,2015-09-11,123310,11322,24212,12164,Paid,2015-12-31,0,NULL
22046,2,2015-12-09,129990,9256.5,19641,12165,Paid,2015-12-31,9256.5,NULL
21709,2,2015-12-01,129973,9256.5,19418,12166,Paid,2015-12-31,9256.5,NULL
19753,2,2015-12-22,133733,9256.5,18091,12167,Paid,2015-12-31,9256.5,NULL
3173,1,2014-08-25,21973,7466.4,5488,12168,Paid,2015-12-31,7466.4,NULL
3173,1,2014-03-03,18758,3427.2,5488,12169,Paid,2015-12-31,3427.2,NULL
22783,2,2015-12-04,129948,9256.5,20150,12170,Paid,2016-01-01,9256.5,NULL
22821,2,2015-11-03,129859,9256.5,20179,12171,Paid,2016-01-01,9256.5,NULL
10920,2,2015-12-21,123521,9256.5,23756,12172,Paid,2016-01-01,0,NULL
3144,1,0001-04-10,19689,7466.4,5461,12173,Paid,2016-01-04,7466.4,NULL
3144,1,2014-02-21,18523,3427.2,5461,12174,Paid,2016-01-04,3427.2,NULL
10862,2,2015-10-12,123398,9256.5,11678,12175,Paid,2016-01-06,0,NULL
3118,1,2011-03-29,8002,11424,5435,12176,Paid,2016-01-07,11424,NULL
3118,1,2011-07-11,8826,7466.4,5435,12177,Paid,2016-01-07,7466.4,NULL
3127,1,2011-10-27,9878,7466.4,5444,12178,Paid,2016-01-07,7466.4,NULL
2806,2,2015-08-10,65249,7405.2,5281,12179,Paid,2016-01-07,7405.2,NULL
2933,1,2014-07-28,21591,7466.4,5343,12180,Paid,2016-01-07,7466.4,NULL
2529,2,2013-11-27,17466.40,7466.4,5050,12181,Paid,2016-01-07,7466.4,NULL
3082,2,2013-05-06,15151,7466.4,5399,12182,Paid,2016-01-07,7466.4,NULL
3113,1,2015-08-19,27955,7405.2,5430,12183,Paid,2016-01-08,7405.2,NULL
3113,1,2015-07-27,27515,11322,5430,12184,Paid,2016-01-08,11322,NULL
2773,2,2015-03-09,25168,7405.2,5260,12185,Paid,2016-01-08,7405.2,NULL
2773,1,2015-02-06,24607,4245.75,5260,12186,Paid,2016-01-08,4245.75,NULL
22421,2,2015-11-06,129696,7405.2,19930,12187,Paid,2016-01-11,7405.2,NULL
20970,2,2015-11-09,129709,9260,18903,12188,Paid,2016-01-11,9260,NULL
22585,2,2015-12-15,130038,9256.5,20024,12189,Paid,2016-01-11,9256.5,NULL
21497,2,2015-12-23,133742,9256.5,19261,12190,Paid,2016-01-11,9256.5,NULL
27457,1,NULL,,0,24212,12191,Pending,2016-01-11,0,NULL
21557,2,2015-12-02,129927,9256.5,19301,12192,Paid,2016-01-11,9256.5,NULL
2772,2,2015-06-04,26512,7405.2,5259,12193,Paid,2016-01-11,7405.2,NULL
27473,2,2015-11-19,129810,7405.2,24212,12194,Paid,2016-01-11,7405.2,NULL
27474,2,2015-11-04,129670,7405.2,24212,12195,Paid,2016-01-11,7405.2,NULL
20662,2,2015-10-14,97395,9333,18666,12196,Paid,2016-01-11,9333,NULL
2926,2,2012-01-02,17968,7466.4,5341,12197,Paid,2016-01-11,7466.4,NULL
2926,1,2013-11-12,17247,3427.2,5341,12198,Paid,2016-01-11,3427.2,NULL
2889,1,2015-09-01,28160,7405.2,5330,12199,Paid,2016-01-12,7405.2,NULL
19581,2,2015-12-02,129942,9257,17952,12200,Paid,2016-01-12,9257,NULL
22261,2,2015-10-07,129461,9256.5,19807,12201,Paid,2016-01-12,9256.5,NULL
19530,2,2015-11-17,129746,9256.5,22406,12202,Paid,2016-01-12,9256.5,NULL
22346,2,2015-08-03,124509,9256.5,19871,12203,Paid,2016-01-12,9256.5,NULL
23248,2,2015-11-30,129907,9256.5,20378,12204,Paid,2016-01-12,9256.5,NULL
22560,2,2015-11-23,129834,9257,20006,12205,Paid,2016-01-12,9257,NULL
22335,2,2015-09-29,129402,9256.5,19863,12206,Paid,2016-01-12,9256.5,NULL
25706,1,NULL,666,4312.5,22367,12207,Paid,2016-01-12,4312.5,NULL
20892,2,2015-12-11,180042,9256.5,18830,12208,Paid,2016-01-12,9256.5,NULL
22345,2,2015-10-22,129001,9256.5,19870,12209,Paid,2016-01-12,9256.5,NULL
20919,2,2015-09-11,129301,9256.5,18855,12210,Paid,2016-01-12,9256.5,NULL
3054,1,2015-04-24,25863,5661,5382,12211,Paid,2016-01-12,5661,NULL
3107,2,2015-05-12,26074,7405.2,5424,12212,Paid,2016-01-12,7405.2,NULL
22229,2,2015-08-24,129135,9256.5,19784,12213,Paid,2016-01-12,9256.5,NULL
20958,2,2015-09-18,129339,9256.5,18891,12214,Paid,2016-01-12,9256.5,NULL
27480,1,NULL,,0,24212,12215,Pending,2016-01-12,0,NULL
27480,2,2015-05-12,26087,7405.2,24212,12216,Paid,2016-01-12,7405.2,NULL
22226,2,2015-10-09,120553,9256.5,19781,12217,Paid,2016-01-12,9256.5,NULL
22263,2,2015-11-02,129651,9256.5,19809,12218,Paid,2016-01-12,9256.5,NULL
20947,2,2015-10-22,129592,9256.5,18880,12219,Paid,2016-01-12,9256.5,NULL
22477,2,2012-12-18,68873,3427.2,19952,12220,Paid,2016-01-12,3427.2,NULL
21680,2,2015-08-19,108121,7466.4,19394,12221,Paid,2016-01-12,7466.4,NULL
21684,2,2013-12-19,87590,7470,19398,12222,Paid,2016-01-12,7470,NULL
23266,2,2015-12-18,133711,9256.5,20383,12223,Paid,2016-01-13,9256.5,NULL
22851,2,2015-11-13,129730,9256.5,20200,12224,Paid,2016-01-13,9256.5,NULL
22318,2,2015-06-24,124210,9256.5,19852,12225,Paid,2016-01-13,9256.5,NULL
22264,1,2013-08-23,78186,11424,19810,12226,Paid,2016-01-13,11424,NULL
22264,2,2014-03-17,88345,9333,19810,12227,Paid,2016-01-13,9333,NULL
22264,2,2015-09-04,129284,9256.5,19810,12228,Paid,2016-01-13,9256.5,NULL
21652,2,2014-03-19,97671,7466.4,19371,12229,Paid,2016-01-13,7466.4,NULL
22344,1,2010-06-15,32903,11536,19869,12230,Paid,2016-01-13,11536,NULL
22344,2,2010-11-22,37422,9424.5,19869,12231,Paid,2016-01-13,9424.5,NULL
21659,2,2014-12-15,108844,7466.4,19376,12232,Paid,2016-01-13,7466.4,NULL
22344,2,2012-06-26,65409,11424,19869,12233,Paid,2016-01-13,11424,NULL
22344,2,2014-04-22,97928,9333,19869,12234,Paid,2016-01-13,9333,NULL
22344,2,2014-12-11,108818,9333,19869,12235,Paid,2016-01-13,9333,NULL
22344,2,2015-10-12,129496,9256.5,19869,12236,Paid,2016-01-13,9256.5,NULL
22317,1,2015-05-14,121193,9256.5,19851,12237,Paid,2016-01-13,9256.5,NULL
22317,2,2015-07-02,124260,9256.5,19851,12238,Paid,2016-01-13,9256.5,NULL
21502,2,2015-12-30,133791,9256.5,19266,12239,Paid,2016-01-13,9256.5,NULL
21631,2,2014-07-11,98464,7466.4,19357,12240,Paid,2016-01-13,7466.4,NULL
25137,1,2014-10-11,108472,5712,21799,12241,Paid,2016-01-13,5712,NULL
25137,2,2015-04-28,121039,5610,21799,12242,Paid,2016-01-13,5610,NULL
22262,2,2015-07-03,124272,9256.5,19808,12243,Paid,2016-01-13,9256.5,NULL
21628,2,2015-01-29,115214,7405.2,19354,12244,Paid,2016-01-13,7405.2,NULL
