productID,industryID,procduct_byproducts_name,qty,productstatus
4005,3092,Tharindu Garments,,Product
4006,4552,Three wheel service station,,Product
4007,3085,Royal cleaners,,Product
4008,25800,6x4 Metal,5 cube,Product
4009,25800,6x9 metal,5 cube,Product
4010,25799,metal,,Product
4011,3059,,,Product
4012,25801,Leyons Food(pvt0Ltd,,Product
4013,25803,Aluminium items,,Product
4014,3026,Excel Metal Industries,,Product
4015,25804,3/4 metal,2 cube,Product
4016,25804,Chip,1,Product
4017,25804,dust,2,Product
4018,2753,Metal Quarry,,Product
4019,1713,Metal Crashing,,Product
4020,2943,Mercury Motor Works (pvt) ltd,,Product
4021,25808,Rice,1100 Kg,Product
4022,25809,Kalu Gal Kadima,,Product
4023,25811,Machanical Welding Shop,,Product
4024,3102,Fresh Milk,,Product
4025,25815,Theree vel Serves,NO,By Product
4026,1567,Metal Crusher,,Product
4027,2870,Gents Underware,,Product
4028,1752,Metal Quarry,,Product
4029,2902,Gril Gate,,Product
4030,2758,Agalum Industry,,Product
4031,25819,metal,25cubes,Product
4032,1781,Reparing of air conditioners and refregiration,,Product
4033,4590,Metal Quarry,,Product
4034,3098,Moter Baike,,Product
4035,19697,Broilers,1500,Product
4036,19887,,,Product
4037,25833,New Ranjith Moters,,Product
4038,10016,Crape Rubber,30000 Kg,Product
4039,20063,Lift Control Panel,,Product
4040,19677,6*9 Granite,5 cube,Product
4041,1560,Metal Blasting,,Product
4042,25840,broiler chichen,,Product
4043,4941,Ananda Engineering works,,Product
4044,25843,eggs,22500,Product
4045,25844,Three wheel service station,,Product
4046,10017,sole Crape Rubber,20000Kg,Product
4047,10017,Crape Rubber,15000 Kg,Product
4048,10039,Crape Rubber,1000 Kg,Product
4049,18500,6X9 Bolders,450 Cubs,Product
4050,19732,Aluminium Profiles,,Product
4051,19866,Manufacturing machinary & steel Fabrication,15 tons,Product
4052,10035,9MM Plywood Sheets,350,Product
4053,10035,12MM Plywood Sheets,3925,Product
4054,10035,15MM Plywood Sheets,3275,Product
4055,10035,25MM Plywood Sheets,200,Product
4056,10035,18MM Plywood Sheeta,250,Product
4057,19773,"Books, Magazine, Reports",,Product
4058,19735,"Aluminium Bar, Brass",,Product
4059,25860,CRAPE BLANKET,3000 KG PER MNT,Product
4060,25864,Coconut charcoal,1500Kg P/W,Product
4061,25865,finished cloths,200000 parts,Product
4062,25867,CRAPE BLANKET,3000KG PER WEEK,Product
4063,10022,Crape Rubber,800Kg,Product
4064,19863,"Helmet,  Plastic spoons",,Product
4065,19802,Aluminium Products,,Product
4066,9341,750Ml Pet Bottle,,Product
4067,9341,1350Ml Pet Bottle,,Product
4068,9341,2000Ml Pet Bottle,,Product
4069,9341,2500 ML Pet Bottle,,Product
4070,9341,5500 Ml P_et Bottle,,Product
4071,9341,Plastic Trays,06 ton,Product
4072,25871,6' 9' Metal,Cube 12,Product
4073,25871,Metal Powder,,By Product
4074,19731,Alumnium billets,5 tons,Product
4075,20021,Caps,10000,Product
4076,25876,LDPE,,Product
4077,25876,HDPE,,Product
4078,25877,Insecticide,2000 L,Product
4079,25877,fungicide,1500 L,Product
4080,25877,Weedicide,4000 L,Product
4081,25878,Asphalt,1000-2500 MT P/M,Product
4082,7105,Crape Rubber/Rubber Pips,Crape Rubber-,Product
4083,7830,"3/4"""" Metal/A,B,C, Metal Type","3''/4''-                  A,B,C-",Product
4084,7830,"3/4"""" Metal/A,B,C, Metal Type","3''/4''-                  A,B,C-",Product
4085,453,Garment Items,40000 Nos,Product
4086,19801,Sole Production,1500 items per day,Product
4087,7547,No,No,Product
4088,19759,"Milk, Cure, Youghat, Fresh Milk, Shake Milk, ",,Product
4089,8620,Crape Rubber,300 Kg,Product
4090,19734,Kitchen Ware,,Product
4091,19811,Kitchen Ware,,Product
4092,19868,Plywood,12mm 200,Product
4093,19857,Concrete,100 m3,Product
4094,19761,Kitchen Ware,,Product
4095,19782,"Gas Tank, Diesel Tank",,Product
4096,19758,Corrugated Cartons,,Product
4097,19813,"Vim , Soap",250 KV,Product
4098,17080,6X9 Bolders,20 Cubs,Product
4099,7598,Polycheam Sheet,300 kg/day,Product
4100,7598,Polycheam Sheet,50 kg/day,Product
4101,25892,Coir,500 kg,Product
4102,25892,Coir dust,200 cubic feet,By Product
4103,25892,Coir dust,200 cubic feet,By Product
4104,25893,Rice,1200 kg,Product
4105,25894,ALPVIT-BS,304.56 kg,Product
4106,25894,ALPVIT-BF,304.56 kg,Product
4107,25894,ALPVIT-PBS,304.56 kg,Product
4108,25894,ALPVIT-LAY-1,304.56 kg,Product
4109,8622,Tree wheel refill tier,30,Product
4110,9300,Metal,,Product
4111,25903,lunch sheet,500*10000,Product
4112,25903,Shopping bag,100*20000,Product
4113,25903,Bags,500*4000,Product
4114,25907,metal,2 cubes,Product
4115,25907,metal dust,0.5 cubes,By Product
4116,25912,Shopping Bags,250 bundle ,Product
4117,25912,Lunch Sheet,100 bundle,Product
4118,25915,Card board boxes,,Product
4119,1629,Fiber based Industry,,Product
4120,1813,Metal Quarry,,Product
4121,1812,Restaurant,,Product
4122,1573,Harith Restaurant,,Product
4123,1682,Metal Crashing,,Product
4124,1548,Three Wheel Service Station,,Product
4125,25918,Metal Quarry,,Product
4126,1708,Sena Auto Work,,Product
4127,25925,Concrete Ready Mix,20 cubic meter per hour,Product
4128,18509,Rice,1500,Product
4129,18509,Rice dust,,By Product
4130,25926,Books,,Product
4131,25926,Magazines & publications,,Product
4132,25926,Paper & Board,,By Product
4133,18555,Rice,,Product
4134,7829,1/4''Metal /3/4'' Metal /Metal dust,3/4'' Metal -03 cube /3/4 Metal-05 cube/Metal Dust -02 cube,Product
4135,18530,RICE,,Product
4136,18530,Rice dust,,Product
4137,8081,Yourget / Milk Packets,Yourget -1500/day     Milk Packets -750/day,Product
4138,25932,6X9 Bolders,12 Cubs,Product
4139,8105,No,No,Product
4140,18542,Rice,,Product
4141,25936,"6*9 metal, 4*7 Metal",,Product
4142,25938,TV/Radio transmission,2*500,Product
4143,16849,Service vehicle & motor cycles,"Vehicle 4/5,motor cycles 1/2",Product
4144,25942,meals and Bakery products,,Product
4145,10680,Eggs,1500,Product
4146,9030,"boiler,",,Product
4147,9026,Food,,Product
4148,25947,Vinegar,,Product
4149,25948,Boxes & Boards,12 t,Product
4150,25948,Off cut papers,,By Product
4151,23194,"Eggs, Cheken",,Product
4152,8754,Curry Powder & Rice Powder,12Kg,Product
4153,10706,3/4 Metal ,2qub,Product
4154,10706,Metal powder ,1/2 qub,Product
4155,10706,Chips,1/2qub,Product
4156,10706,1 metal ,1qub,Product
4157,10262,Organic Black pepper,5000,Product
4158,10262,Organic White Peper,1000,Product
4159,10262,Organic Nut meg,2000,Product
4160,10262,Organic ginger,500,Product
4161,10262,Organic termeric,,Product
4162,14083,lathe,4,Product
4163,14085,nuts and boits ,10,By Product
4164,14086,lathe product,10,By Product
4165,14087,"nuts, bolts",10,By Product
4166,14088,repaie,2 bus,By Product
4167,14094,metal ,6,By Product
4168,18293,Food,,Product
4169,14096,n/a,n/a,Product
4170,9673,wilbarow drum,,Product
4171,7791,Cinnamon Oil,04 bottels / shift,Product
4172,14097,n/a,n/a,Product
4173,9655,Egg,,Product
4174,14098,service,20,By Product
4175,14099,service,n/a,Product
4176,7797,Cinnamon Oil,04 bottels / shift,Product
4177,14100,service,n/a,Product
4178,14519,NA,0,Product
4179,9804,Metal,,Product
4180,9796,Sieves,10,Product
4181,23241,Decicated Coconut,,Product
4182,9796,Milk Strainer,250,Product
4183,9418,Rice and Chili Powder,,Product
4184,25963,Lathe Works(Block),,Product
4185,9396,Clothe,3300 m per month,Product
4186,9407,Iron Works,,Product
4187,9490,Metal,Cube 3,Product
4188,14043,n/a,n/a,Product
4189,9490,Iron Works,,Product
4190,23084,"Eggs,",2752000,Product
4191,9195,"Chilis,Rice Curry Powder",,Product
4192,14044,n/a,n/a,Product
4193,9187,"Rice, Chili powder",,Product
4194,9219,"Rice, Chili Powder",,Product
4195,14047,service,5 vehicle,By Product
4196,9213,Yought,,Product
4197,14045,medical,20  persons,Product
4198,9213,Bakery Products,,Product
4199,9209,Rubber Sheet,Sheets 75,Product
4200,9203,Bakery Products,,Product
4201,7709,Cinnamon Oil,3.5 Boottles / day,Product
4202,14478,Rice,-,Product
4203,7696,Cinnamon Oil,0.0075 m3 / day,Product
4204,7724,,,Product
4205,14480,Rice,3500,Product
4206,9935,Metal,Cube 4,Product
4207,14479,Rice,4500,Product
4208,14479,Rice,3000,Product
4209,14481,Rice,4500,Product
4210,14481,Rice,3000,Product
4211,14482,Rice,3000,Product
4212,14483,Rice,4000,Product
4213,14486,"Gate, Gril, weding work",depends on the receiving work ,Product
4214,14487,Metal,30,Product
4215,14487,Metal,5,Product
4216,14488,Metal,10,Product
4217,14496,Metal,6,Product
4218,14494,Metal,4,Product
4219,14495,Metal,5,Product
4220,25967,soap,10,Product
4221,9540,Metal,3 cube,Product
4222,14339,Grill & Gate,10&2,Product
4223,9542,Metal,,Product
4224,14485,Metal,10,Product
4225,14341,Grill & Gate,5 &2,Product
4226,9978,Rice Powder,2000Kg,Product
4227,14484,Poultry,500,Product
4228,9223,Metal,Cube 4,Product
4229,14338,Repiaring,1,Product
4230,14161,Washing,2,Product
4231,9189,"Rice, Curry Powder",,Product
4232,14161,Washing,2,Product
4233,14489,Metal,7,Product
4234,14161,,,Product
4235,14162,washing,2,Product
4236,14490,Metal,3,Product
4237,14164,Washing,5,Product
4238,14165,washing,2,Product
4239,14497,Metal,45,Product
4240,14498,Landfil,4000,Product
4241,6711,Oil Spraying & Washing for Motor cycle,,Product
4242,9718,"chilly & Rice Fowder, Curry Powder",,Product
4243,9801,Metal,180 Cube,Product
4244,9810,Metal,180Cube,Product
4245,14146,"Rods,Volt",5kg,Product
4246,14148,Painting,2 Vehicles,Product
4247,9717,"Rice,Chily & Curry powder",,Product
4248,6709,,,Product
4249,14493,Metal,210 cube/month,Product
4250,14150,painting,2,Product
4251,14342,Grill & Gate,10 & 1,Product
4252,14343,Grill & Gate,10 &2,Product
4253,14344,Gate &Grill,2 & 10,Product
4254,9987,metal,1.5Cube,Product
4255,14259,,,Product
4256,6719,Natural Fiber,250 kg/day,Product
4257,6719,Natural Fiber,250 kg/day,Product
4258,9561,Metal ,,Product
4259,9544,Metal,Cube6,Product
4260,9549,Lathe Products,,Product
4261,14249,dying,18.2kg,By Product
4262,8679,Bakery foods,,Product
4263,25976,SERVIETTE PRODUCTON,100M,Product
4264,25977,ONLY GREEL GATES,,Product
4265,17376,Metal Bolders,100 Cubs,Product
4266,9170,Garments,,Product
4267,9200,"Rice fowder,Chilly & Curry powder",,Product
4268,9375,"Grill,Gate & other iron Works",,Product
4269,8726,Metal,5Cube,Product
4270,23270,"Drinking water, Fruits drink",,Product
4271,8742,Curry & Rice Powder,,Product
4272,8722,Rice & Curry powder,0.25,Product
4273,25980,Welding items,,Product
4274,25981,metal,20 cube,Product
4275,25984,welding items,,Product
4276,9163,garment,,Product
4277,23252,Plelti cloth,7 Tons,Product
4278,8731,Rice & Curry powder,,Product
4279,8761,metal,Cube 7,Product
4280,23171,Footware,500,Product
4281,154,Skim Coat,5000 Kg P/d,Product
4282,154,Tile graut,,By Product
4283,154,Wall Filler,,By Product
4284,154,Imaltian Paint,,By Product
4285,22812,"6*9 Granite, 6*4 Granite","12 cube, 8 cube",Product
4286,22821,Polythene Role,1000 kg,Product
4287,25994,Rice,9kg,Product
4288,22788,"6*9 Granite, 6*4 Granite",525 cube,Product
4289,18274,Bread,200,Product
4290,18274,Bun,300,Product
4291,18274,Pastry,50,Product
4292,18274,Cake,5,Product
4293,25998,Bike,2/perday,Product
4294,25999,6X9 Bolders,500 Cubs,Product
4295,26000,,,Product
4296,18305,fiber glass moulds,,Product
4297,26001,METAL PIECES,,By Product
4298,26002,METAL,,Product
4299,22805,"6*9 Granite, 6*4 Granite",15,Product
4300,26006,Plastic cup,Nos .10000,Product
4301,26006,Car wash /Cleaning Products,400 L,Product
4302,26011,CALSITE,3CUBES,Product
4303,22847,Chicken,1500,Product
4304,26012,CALCITE,210 CUBE,Product
4305,2869,Garaj,,Product
4306,22851,"6*9 Granite, 6*4 Granite",15 cube,Product
4307,26013,Food,,Product
4308,22813,"6*9 Granite, 6*4 Granite",,Product
4309,22783,Chicken,,Product
4310,2666,,,Product
4311,22800,Chicken,,Product
4312,14477,Bakery Product,80kg,Product
4313,3004,Grll,,Product
4314,14507,Poultry,300,Product
4315,14456,Metal,525.0Cube,Product
4316,22825,1.5 metal,,Product
4317,14501,,,Product
4318,14503,,,Product
4319,14499,,,Product
4320,14505,,,Product
4321,22817,"6*9 Granite, 6*4 Granite",15 cube,Product
4322,22793,Chicken,6000,Product
4323,22787,"6*9 ,6*4, 1*1/2 granite",500 cube,Product
4324,22803,"6*9 Granite, 6*4 Granite",Cube 100,Product
4325,22808,"6*9 Granite, 6*4 Granite",8 cube,Product
4326,22807,"6*9 ,6*4, 1*1/2 granite",400,Product
4327,22778,"ABC, 19mm, 14mm, ",100 cube,Product
4328,26032,chicken,1kg,Product
4329,26033,Metal,,Product
4330,26035,6X9 Bolders,10 Cubs,Product
4331,26042,Charcoal ,500 kg,Product
4332,26043,Sea Food,500 kg,Product
4333,22776,"Milk, Yoghut , Ice Crem, Fresh Mil, Malted milkk",71000 litter,Product
4334,26045,Sand,200 cube ,Product
4335,26045,Clay and Mud,,By Product
4336,26046,Metal,525 cube,Product
4337,9691,Paper,10 Ton/day,Product
4338,18113,"6""*9"" Boulders",,Product
4339,26049,meat,100 kg per 3 months ,Product
4340,9411,Rice,,Product
4341,9484,Chilly & Curry powder,,Product
4342,18089,Broilers,,Product
4343,21332,Lathe work,,Product
4344,18176,"6""*9"" Boulders",,Product
4345,21457,Plastic equeipment,15,Product
4346,9410,Bakery Foods,,Product
4347,21460,Chicken,,Product
4348,10054,Metal,Cube 30,Product
4349,10055,Chips,Cube 10,Product
4350,26053,Fiber Doors,,Product
4351,10061,Bakery Foods,,Product
4352,26057,Garment,60000 per month,Product
4353,26059,Metal,250 cubes,Product
4354,26060,sand,20 cubes,Product
4355,26060,clay,,By Product
4356,21391,Fiber door,,Product
4357,26064,Polythene Roles ,25kg-60kg,Product
4358,21362,"Light board, advertizing board, Banner, other printing",5210 squaer feet,Product
4359,26065,Furniture ,,Product
4360,26067,Broilers,,Product
4361,26068,Garment ,30000 per month,Product
4362,26069,Broilers,,Product
4363,26072,Kitted Ilastic,5.9 m million p/m,Product
4364,26072,Coller and Cuff,5.3 pieces Lac P/M,Product
4365,26072,itted Loom,4.5 Yard Lac/ P/M,Product
4366,26084,pipes,,Product
4367,26086,Metal items,,Product
4368,26088,DOLOMITE,,Product
4369,26089,Food,,Product
4370,26095,PIECES OF METAL,25 CUBES,Product
4371,8682,Bakery Foods,,Product
4372,8681,Bakery Foods,,Product
4373,22145,,,Product
4374,26106,METAL PIECES,50 CUBES,Product
4375,26106,METAL DUST,30 CUBES,By Product
4376,26110,METAL,150,Product
4377,26112,DETERGENT LIQUID ,1500L,Product
4378,26115,POULTRY ANIMALS,2300,Product
4379,26115,POULTRY MANURE,,By Product
4380,26119,POULTRY ANIMALS,300,Product
4381,26119,POULTRY MANURE,,By Product
4382,26125,METAL,,Product
4383,26127,POULTRY ANIMALS,,Product
4384,26129,Ice,35000 L,Product
4385,26131,egg,330,Product
4386,26131,poultry manure,,By Product
4387,22360,Rubber product,,Product
4388,22360,Rubber products,,By Product
4389,26133,EGG,250,Product
4390,26133,POULTRY MANURE,,By Product
4391,22518,Charcol,2 ton,Product
4392,21397,Coir Production,Coconut Husk 10000,Product
4393,21622,Burnt oil,,By Product
4394,19872,Lubricants ,35 000 T,Product
4395,26136,POULTRY ANIMALS,,Product
4396,26136,POULTRY MANURE,27,By Product
4397,21408,"Shirts,Trousers, Banian, Underweare",20000 piece per month,Product
4398,26137,Metal,,Product
4399,26138,POULTRY ANIMALS,1800,Product
4400,26138,POULTRY MANURE,,By Product
4401,21421,"Almirha, Cabinet, ",,Product
4402,26139,METAL PIECES,70 CUBES,Product
4403,22062,Dessicated coconut,6000 kg ,Product
4404,21430,Cloth,,Product
4405,26146,6X9 Bolders,10 Cubs,Product
4406,20641,Broilers ,7000,Product
4407,21415,Chicken,,Product
4408,21358,Almirha,12,Product
4409,21400,Noodles machine,,Product
4410,13333,service station,,Product
4411,8658,Rice & Chile fowder,,Product
4412,26159,POULTRY ANIMALS,2400,Product
4413,26160,METAL,100 CUBES,Product
4414,26165,HPPE,75 kg,Product
4415,26165,LLDPE,75 kg,Product
4416,21433,Food Products,,Product
4417,26167,Rubber ,Ton 1,Product
4418,21466,Bakery Products,,Product
4419,26168,Polythene,500 kg,Product
4420,26141,Ready Mix Concrete,100 Cubic meters/day,Product
4421,26169,Plastic ,,Product
4422,26172,Rice,4000 kg,Product
4423,26173,Bakery products ,,Product
4424,21447,Coir,,Product
4425,9105,,,Product
4426,13329,,,Product
4427,21396,Vehicle repair,,Product
4428,21476,Metal Fabricate,,Product
4429,21458,Lathe work,,Product
4430,13231,,,Product
4431,26183,metal,10 cubes,Product
4432,9117,Bread,2000,Product
4433,9117,Bun,3000,Product
4434,9117,rice,100,Product
4435,9117,Short eats,350,Product
4436,9104,Crepe rubber,2500,Product
4437,9104,Block rubber,10000,Product
4438,21440,Vehicle repair,,Product
4439,9118,Small note books,1500,Product
4440,9118,Medium note books,1500,Product
4441,9118,Long note books,1500,Product
4442,9118,Wire bound books,1500,Product
4443,26184,Metal ,,Product
4444,17855,Rice,3500,Product
4445,21401,Papadam,,Product
4446,13341,,,Product
4447,9128,re build tyre ,300,Product
4448,26190,Paultry,,Product
4449,21394,"Tin, hut",5000,Product
4450,9102,oil,,By Product
4451,9102,Dewi thel,,Product
4452,19671,Metal,150 cube per month,Product
4453,20191,Feed,5000 kg,Product
4454,20966,Plastic ,1100 kg,Product
4455,21775,Bicycle frame,600,Product
4456,21775,Bicycles ,1000,Product
4457,21339,"Tractor, Spray machines, cutting machines","800, 200, 500 per year",Product
4458,26195,tacky tape role ,500000,Product
4459,13329,,,Product
4460,21185,Emulsion Ink,100 litter,Product
4461,21211,Mill Scrap,1700 Kg,Product
4462,12536,METAL PIECES,10CUBES,Product
4463,25818,,,Product
4464,13310,,,Product
4465,21260,Polythene ,,Product
4466,12625,METAL P IECES,6 CUBES,Product
4467,21117,PVC Compound,20 mt per day,Product
4468,21206,Calcium  ,6 T,Product
4469,21206,Dolomite,5T,Product
4470,21105,water pumps,,Product
4471,21318,Water based polymer emulsion,,Product
4472,21318,Wood coating,,Product
4473,21318,Paint binders,,Product
4474,23165,"P.V.C. machine, Injecting molding & mixture machine",,Product
4475,23075,Goat,,Product
4476,23075,Poultrty,,Product
4477,21215,"Tea, Rubber, Coconut, Vegitable Fertilizer",20 metric tons,Product
4478,22794,Explosive,,Product
4479,21295,Rasin,3240 kg per day,Product
4480,20250,Metal ,5 cube per day,Product
4481,21154,Plastic equeipment ,,Product
4482,21186,Cosmetics,77800 DOZ,Product
4483,21167,Plastic items ,,Product
4484,21228,Bales,150 kg,Product
4485,21287,Tin products,15 million ,Product
4486,26206,Animal Oil  Production,400 litter per day,Product
4487,21274,Emulsion Paints,1000 L per day,Product
4488,21264,Shampoo ,,Product
4489,21264,face wash,,Product
4490,21264,silicon oil,,Product
4491,21122,Food packing production,,Product
4492,9099,Plywood ,,Product
4493,21144,Leaf Springs,70 MTS per day,Product
4494,21159,"P.P, H.D.P.E.",2000 Kg,Product
4495,9103,Latex crape rubber ,,Product
4496,21242,"Powder filler, Wall filler, Enamal and Emulsion paint, Varnish",,Product
4497,13329,,,Product
4498,13326,,,Product
4499,23161,P.P. Woven Bags,25000 per day,Product
4500,26211,Metal ,6,Product
4501,21267,"Soya Products, Drink Packet and Bottel","1000 Kg, 2000 Packets, 1000 Bottel per day",Product
4502,9912,tar,300 t,Product
4503,21240,Vilbero Tyre Product,1000 per month,Product
4504,9848,B rown crape,1000,Product
4505,9146,Compost,5 tons,Product
4506,13340,,,Product
4507,26225,Flower holder,,Product
4508,8351,Metal,,Product
4509,9504,Surgical goase,75000,Product
4510,23472,cotton cloth,150 m per day,Product
4511,21114,"Meat, Fish, Vegitable Products",11000 kg per day,Product
4512,13240,,,Product
4513,21316,Bags,,Product
4514,23260,"Alumnium Foil, Foam",,Product
4515,21292,Mister POP production,169800 pkts/ per day,Product
4516,26227,,,Product
4517,26227,SL 505,8000 L,Product
4518,8352,Coir Product,Ton 11/2,Product
4519,21199,Meat,220 pig  animal per week,Product
4520,21163,Plastics,,Product
4521,8348,Metal,10,Product
4522,19889,Greel gate,,Product
4523,21139,Sausages ,750 kg,Product
4524,21139,meat balls ,500 kg ,Product
4525,20405,Clothes,,Product
4526,26232,Concreat Mixture,,Product
4527,21182,Paper can,400000,Product
4528,21182,Paper tube,60000,Product
4529,21182,Paper barrel ,350,Product
4530,26247,GLEEL GATES,,Product
4531,20029,Grill Gate,,Product
4532,19961,"6*9 Granite, 6*4 Granite",,Product
4533,9521,"Metal ( 3/4, 1, 11/2",25 cubes,Product
4534,9521,Metal dust,,By Product
4535,9521,chips,,By Product
4536,26253,Metal,,Product
4537,19993,Metal Fabricate,,Product
4538,9522,Polythene films (Roll),500,Product
4539,9510,"Metal (3/4, 1, 11/2)",,Product
4540,9510,Metal dust,,By Product
4541,9510,chips,,By Product
4542,26259,Metal,13,Product
4543,19989,Bakery items,,Product
4544,19958,metal,8 kg,Product
4545,19947,Gas Cylinder,500 per day,Product
4546,20079,metals ,6 kg ,Product
4547,19919,Garment,8500,Product
4548,19888,"6*9 ,6*4, 1*1/2 granite",,Product
4549,19940,Metal,,Product
4550,19999,aluminium ladders ,,Product
4551,8106,"3/4"""" Metal/A,B,C, Metal Type",3/4'' Metal -03 cube /3/4 Metal-05 cube/Metal Dust -02 cube,Product
4552,19949,Bakery Products,,Product
4553,13430,QUARTZ ,1 CUBE,Product
4554,160,Quats,5 ton,Product
4555,160,Granait,5 ton,Product
4556,160,Pelsfar,5 ton,Product
4557,160,Dry Keoline,100 ton,Product
4558,442,Thick jel creap rubber,2000 Kg/P/D,Product
4559,442,Scrap Creap  Rubber,225 Kg P/D,Product
4560,26284,"3/4,ABC metal",8 cube,Product
4561,26286,PRE MIXED CONCRET,,Product
4562,19825,Ammonium products ,,Product
4563,8084,"6""x 4""   Metal",15 0 cu / month,Product
4564,20271,"6*9 Granite, 6*4 Granite",,Product
4565,19808,"HDPE Plastic, LDPE Plastic",200 KG per day,Product
4566,19994,Garments ,5000,Product
4567,20049,Garments ,20000,Product
4568,26305,Metal,26,Product
4569,26306,"6*9 Granite,9*12Granite",10 Cube,Product
4570,26298,"6'x 4"" Metal",6.0/day,Product
4571,26298,"6""x9"" Metal",6..0 cubi/month,Product
4572,19879,Steel dies ,,Product
4573,19879,Metal chips and metal turnings ,,By Product
4574,26315,Chicken,1200,Product
4575,23102,Desicated coconut ,3000,Product
4576,25211,"6*4, 6*9 Granite",500 cube,Product
4577,19964,Metals ,,Product
4578,19927,socks,25000,Product
4579,22232,Alumnium Sheet Rolling,500 Kg per day,Product
4580,19881,"Grills, Gates",,Product
4581,26317,"6*4, 6*9 Granite",500 cube,Product
4582,20206,Metal,15 cube,Product
4583,21621,Polythene Role,250 Kg,Product
4584,19934,Food production ,,Product
4585,26330,"Antena wire, Flag",,Product
4586,7610,Eggs,2000 /month,Product
4587,7558,Eggs,,Product
4588,7558,Eggs,100/day,Product
4589,13331,,,Product
4590,20064,Ayurvedic Products,,Product
4591,19922,Chair,50 per day,Product
4592,10834,Coconut fiber,,Product
4593,26369,Compost,5 tons,Product
4594,26370,Municipal Solid waste compost,5 Tons,Product
4595,9114,,,Product
4596,26374,Goat milk,6,Product
4597,19970,Granite,120 cube,Product
4598,8989,MC 30,,By Product
4599,8989,Bitumen 60/70,,Product
4600,8989,Bitumen 60/70,,By Product
4601,8989,"Emulsion CSS- I, CRS I, CRSII",,By Product
4602,19936,"Granite 3*4, Chip ",6 cube,Product
4603,8978,Broiler chicken,30000,Product
4604,10837,Cocunet fiber,,Product
4605,8080,6''x9' Metal,,Product
4606,8089,6''x9'' Metal,,Product
4607,8089,Metal,,Product
4608,8089,Metal,,Product
4609,8089,,,Product
4610,8977,Paintings,,Product
4611,8967,"Metal (3/4"", 1/2"", 11/2"" )",,Product
4612,8967,Metal dus,,Product
4613,13312,,,Product
4614,20357,Metal,75 cube,Product
4615,8962,Sole crepe,,Product
4616,8962,Crepe,,Product
4617,8915,metal,6 cubes,Product
4618,8963,Graphite as run of mine,20000,Product
4619,19527,broiler chicks,27000 per 60 days,Product
4620,20047,Gate ,,Product
4621,21719,Decicated Coconut,5000 KG,Product
4622,22072,Fresh Fish Product,10000 Kg per day,Product
4623,13334,,,Product
4624,20321,Rice ,8500 Kg,Product
4625,19793,Precast concret ,75 meter cube per 1 hour,Product
4626,23234,"Dyeing, Printing of Fabric",650000 meters,Product
4627,26390,3/4 Metal,3,Product
4628,26390,"1"" Metal",1 Cubs,Product
4629,26390,"1 1/2"" Metal",3,Product
4630,26390,Dust,02 Cubs,Product
4631,23134,Plastic equeipment,,Product
4632,22818,Asphalt,300 Metrict Tons,Product
4633,21788,"Short, Pant, Baby Items",290000 piece per month,Product
4634,19807,P.V.C. Beeding,2000 meter,Product
4635,26396,Dish wash,1000 liter/ month,Product
4636,26396,Hand wash,1500  liter / Month,Product
4637,26396,Fruits and Vegitables cleaner,1500 leter/ month,Product
4638,26396,Baby accesories cleaner,1500 liter/ month,Product
4639,26396,washing liquid,200 liter/ month,Product
4640,10935,block ice,25,Product
4641,26399,Granite,,Product
4642,11411,broillers chicken,,Product
4643,10839,Ice,50,Product
4644,10960,polythene ,,Product
4645,12600,CALCITE STONES,,Product
4646,26420,MC-30,,By Product
4647,26420,Bitument 60/70 - D- canting,,Product
4648,26420,"Emulsion CSS-I, CRS I, CRS II",,By Product
4649,10820,Ruhunu royal,850,Product
4650,26421,METAL, 250 CUBES,Product
4651,26423,TRALLER,4,Product
4652,19966,"Granite 3*4, Chip",200 cube,Product
4653,19897,"Granite 3/4, 1/2, Chip",,Product
4654,19814,"bubble Gum, Jelly, Chocolate, Wafers, Pudding",,Product
4655,8717,Tofee,,Product
4656,8717,Jelly,,Product
4657,20289,Broilers and pigs,100,Product
4658,26448,Detergent,,Product
4659,20773,Bags,600000 per month,Product
4660,20725,Granite,500 Cube,Product
4661,26451,Charcoal,200 Kg,Product
4662,22569,Broilers,6000,Product
4663,22804,"Granite 3/4, 1/2, Chip",184 cube,Product
4664,26456,METAL PIECES,,Product
4665,23424,Coir,1000,Product
4666,22839,Coconut Water,100000 Packet,Product
4667,19806,LDPE bags,500 kg per day,Product
4668,21724,Polythene bags,50000 -75000 kg,Product
4669,21724,Polythene role,750 kg,Product
4670,20155,Decicated Coconut,7500 Kg,Product
4671,20131,Broilers,750000 per year,Product
4672,20147,"6*4,1*5 Granite",60 cube,Product
4673,22789,Polythene Bags,4 tons,Product
4674,22201,Boat,,Product
4675,26469,6*9 Metal,4 cube,Product
4676,20117,"Resin, Pigment Paste","25 kg, 250 kg",Product
4677,20017,Fridge Reparing,,Product
4678,21080,Bathik,,Product
4679,19971,"6*9, 6*4, 2*2,  Metal",,Product
4680,11021,String hoppers powder,500kg,Product
4681,21843,"6*4, 6*9 Granite",,Product
4682,21720,"Plastic Ceiling, Wood profile composite","750 ft, 250 ft per day",Product
4683,11015,string hoppers powder,250 kg,Product
4684,11015,Bite,,By Product
4685,20782,Bufe Jell,163 Kg,Product
4686,20741,Pet Bottle,15000 per day,Product
4687,11599,Tyre,600,Product
4688,20115,"FMT, Bleaching, Bristle fibre",3400 Kg,Product
4689,21823,"6*9, 6*4, 2*2,  Metal",5 cube,Product
